"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"GAPDH",0,-0.665763886671697,0.358,0.479,0
"ACTB",0,-0.6336604627383,0.481,0.593,0
"CLU",0,-0.67900835944236,0.369,0.464,0
"TUBB2A",0,-0.519896811631457,0.221,0.311,0
"CKB",0,-0.582962570437565,0.471,0.56,0
"UBC",0,-0.590854017199724,0.211,0.299,0
"SNCB",0,-0.595829225287043,0.28,0.366,0
"TUBB",0,-0.632652045049215,0.16,0.245,0
"MIF",0,-0.634483722565127,0.197,0.282,0
"RAB3A",0,-0.545431342382049,0.19,0.274,0
"CFL1",0,-0.479906230163686,0.271,0.355,0
"GLUL",0,-1.38684625508417,0.144,0.227,0
"TPI1",0,-0.555684859333206,0.208,0.291,0
"TUBB3",0,-0.583089154151347,0.187,0.269,0
"TUBB4A",0,-0.559158474908599,0.184,0.264,0
"ATP5F1D",0,-0.661569739705346,0.156,0.235,0
"UBB",0,-0.533535667380091,0.168,0.246,0
"PRDX2",0,-0.687829328365562,0.159,0.237,0
"ALDOC",0,-0.744651089316387,0.144,0.217,0
"EIF5A",0,-0.875224447372121,0.078,0.144,0
"ATP1B2",0,-1.2871268016938,0.1,0.164,0
"HPCA",2.09315851517103e-319,-0.712371654149319,0.126,0.194,1.0324028837897e-316
"LINC01515",3.67071012234213e-319,1.37579054796022,0.049,0.014,1.73177721232088e-316
"TUBA4A",1.51808586603765e-318,-0.61568706245704,0.143,0.214,6.86364572182272e-316
"SLC1A2",6.40704033087541e-317,-0.999590740873667,0.332,0.413,2.78091178533174e-314
"HSP90AB1",2.69823675405522e-310,-0.361743214012688,0.417,0.494,1.12609873147128e-307
"CTSD",1.98516752348495e-308,-0.62637001963853,0.156,0.228,7.97816770271674e-306
"ATP6V0C",2.35908489469975e-308,-0.392038093286363,0.382,0.463,9.14229649728107e-306
"PTMA",1.19000703210765e-303,-0.435781294495782,0.367,0.452,4.45267803634487e-301
"PEBP1",1.06186027926811e-301,-0.410154681259064,0.393,0.469,3.84074863011274e-299
"ATP6V1F",6.81011976785263e-297,-0.602473693857033,0.143,0.213,2.38376160003125e-294
"AC119673.2",2.41461485006222e-295,0.584601216474119,0.22,0.147,8.18780804313286e-293
"PCSK1N",1.67077602461411e-291,-0.487632455701858,0.239,0.319,5.49381534639022e-289
"PHYHIP",2.50392299770966e-290,-0.519402886732276,0.283,0.357,7.99119660239632e-288
"TUBB4B",4.11455073750869e-286,-0.596388005223914,0.119,0.182,1.27562828722019e-283
"DYNLRB1",5.6093807971902e-285,-0.630622562245661,0.12,0.185,1.69076086195308e-282
"VAMP2",3.81313990482348e-281,-0.3706632657775,0.469,0.537,1.11828057046593e-278
"FAIM2",1.65165291813004e-280,-0.414424774825351,0.359,0.432,4.7163383722708e-278
"BSG",1.70966832297691e-278,-0.501307230224577,0.254,0.33,4.75682332631344e-276
"GPR37L1",1.1962653990925e-277,-1.67982374767887,0.037,0.076,3.24516896138818e-275
"JUND",6.2396410751993e-277,-0.453721930258329,0.296,0.374,1.65137427578019e-274
"ACTG1",1.23773713017699e-275,-0.396067993530011,0.331,0.409,3.19778228560726e-273
"GPM6A",2.11698124500367e-275,-0.39348781876396,0.74,0.772,5.34217755570578e-273
"MEG3",5.56773108416636e-267,0.347889872428891,0.757,0.728,1.37307840896112e-264
"PKM",5.18749571106513e-266,-0.413563020525031,0.365,0.437,1.2508781324615e-263
"FGFR3",2.20028593660109e-263,-1.31588950830757,0.056,0.101,5.19028319523009e-261
"PPP2R1A",9.34273289709806e-263,-0.467198281515303,0.243,0.316,2.15697860992364e-260
"RNF187",4.32306508942621e-262,-0.547375304907433,0.144,0.208,9.77282901778412e-260
"PRDX1",1.86171618252332e-260,-0.656794665096193,0.099,0.157,4.12275148909399e-258
"H1FX",2.7861604596617e-260,-0.662542185169378,0.093,0.149,6.04652542955783e-258
"TUBA1B",1.2005568020363e-257,-0.33524522333786,0.412,0.479,2.55436114880311e-255
"PNMA8B",8.24238085113345e-255,-0.545272333304448,0.11,0.169,1.71996297337787e-252
"MALAT1",2.14080753022081e-254,0.102980757559013,0.983,0.98,4.38300047366528e-252
"ATP6V0B",2.98962943958973e-254,-0.489808745435752,0.204,0.275,6.00749426833115e-252
"GABARAP",6.46373027563109e-245,-0.485183402160161,0.176,0.243,1.27523522219769e-242
"AP2M1",1.43753497616708e-244,-0.401563889981584,0.261,0.334,2.78548071899803e-242
"ITM2C",1.03905184728275e-243,-0.513923771836555,0.219,0.291,1.97802659559037e-241
"RNASEK",6.98250915942586e-243,-0.495420563915024,0.167,0.233,1.30633115325741e-240
"GJA1",1.37224526918029e-241,-1.6764554129803,0.033,0.068,2.52376837557209e-239
"SRP14",5.66542433712292e-239,-0.4516213345207,0.212,0.282,1.02459199136868e-236
"CEND1",5.02326242324711e-237,-0.47180610745771,0.241,0.311,8.93564271387777e-235
"RHBDD2",1.20192794747296e-235,-0.486065277457517,0.197,0.263,2.10356776742405e-233
"KANSL1",6.12508739183354e-235,0.318175510622362,0.589,0.537,1.05497338553628e-232
"HSPB1",1.38753309041309e-231,-1.00342805739322,0.058,0.101,2.35251899438633e-229
"SV2A",2.77168645498412e-230,-0.406246063729384,0.309,0.376,4.62701072662041e-228
"CLIP3",4.08136191636879e-229,-0.549666854219612,0.201,0.263,6.71013002341178e-227
"PCBP1",2.23491343561008e-228,-0.467869388671974,0.138,0.198,3.61955905817985e-226
"NAT8L",4.46706046777619e-227,-0.522440461378149,0.285,0.354,7.12824604938816e-225
"KIRREL3",2.10998193639828e-226,0.357564422814219,0.503,0.437,3.31817594084894e-224
"GPX4",1.48784704183456e-225,-0.396837404235705,0.214,0.283,2.30637546442097e-223
"B4GAT1",7.19049581434467e-222,-0.443631907276894,0.157,0.219,1.09893056452752e-219
"EDF1",1.74469192919172e-221,-0.565726219662951,0.147,0.207,2.62939612828602e-219
"PRRT1",1.83294633192838e-219,-0.614026857840812,0.104,0.156,2.72456173256915e-217
"TCF4",4.87061690324603e-217,-0.228079765409934,0.767,0.799,7.14203567798954e-215
"PPIA",5.35246895059081e-217,-0.413714971960365,0.292,0.36,7.74395207771478e-215
"H3F3A",9.73623686393721e-217,-0.487386975259267,0.175,0.237,1.39010402908661e-214
"CALM2",2.69783735029209e-216,-0.204486340437772,0.643,0.687,3.80184845298954e-214
"TUBA1A",3.94841377448113e-216,-0.405076462198453,0.262,0.332,5.49285100857625e-214
"RBFOX1",9.59135191009383e-216,0.177037785189686,0.839,0.76,1.31741467818264e-213
"CHCHD10",1.25273863595542e-215,-0.510274536239695,0.205,0.269,1.69918336734403e-213
"SERF2",2.02163961110315e-215,-0.514979116839729,0.187,0.251,2.7082483234667e-213
"EEF1A2",5.71077011920611e-214,-0.473450029631043,0.226,0.289,7.55702031262262e-212
"PRNP",8.84155405229865e-214,-0.27083473058485,0.462,0.521,1.15590003640353e-211
"CD81",3.09855922735779e-213,-0.515614220433763,0.159,0.22,4.00267454476897e-211
"PSAP",1.47646144252228e-212,-0.353789458684834,0.434,0.498,1.88483330738932e-210
"GNG3",2.95836285523544e-212,-0.4429194767312,0.145,0.204,3.73269713280928e-210
"EGR1",1.72704451086015e-211,-0.597739840161227,0.102,0.153,2.15404137785557e-209
"MTRNR2L8",8.94947689931805e-210,-0.800541535119375,0.026,0.056,1.10353152084659e-207
"TSPYL1",3.62969864640784e-209,-0.317641991258326,0.325,0.39,4.42537752945747e-207
"ADGRG7",5.79127711173438e-209,4.03611674636899,0.016,0.001,6.91033018717659e-207
"NDUFA4",5.79522667987346e-209,-0.433100044330986,0.238,0.304,6.91033018717659e-207
"RYR2",1.11517757823879e-208,0.273992047897078,0.635,0.568,1.31530346755099e-206
"APOE",1.71016942871777e-206,-1.33294789169216,0.064,0.106,1.99538155602328e-204
"ENO1",2.28563607706647e-206,-0.528412071566458,0.203,0.265,2.63845075236684e-204
"RABAC1",6.78853334053371e-202,-0.475493784700173,0.123,0.178,7.75393423980329e-200
"PFN1",1.19003036799229e-201,-0.589123801552984,0.076,0.121,1.34510620032128e-199
"NRGN",1.36307840310965e-201,-0.410029637955873,0.46,0.51,1.52482100537555e-199
"GDI1",1.98390589709854e-201,-0.412760001155397,0.319,0.383,2.1966696825935e-199
"RHOB",5.33890717119372e-201,-0.620964171540971,0.157,0.215,5.8517658297599e-199
"NAP1L3",5.90653927609341e-201,-0.377552075198791,0.188,0.25,6.40918576848896e-199
"UBE2M",3.29066421030355e-199,-0.45663569587628,0.11,0.161,3.53534627188156e-197
"CSPG5",4.35207824350555e-199,-0.698591154133166,0.148,0.203,4.62984323728222e-197
"DYNLL2",1.62596012483015e-198,-0.372306867931576,0.227,0.291,1.71294109849825e-196
"EIF1",3.25309482586413e-197,-0.337392003746915,0.316,0.383,3.39416653417805e-195
"GNAS",4.05812113832575e-197,-0.369913869660354,0.453,0.506,4.19377833066406e-195
"FTL",6.99286156781314e-197,-0.406845071565254,0.344,0.414,7.15844725210758e-195
"TBCB",7.70443275653116e-197,-0.53519207205037,0.146,0.201,7.81315886365604e-195
"FTX",8.79440874462078e-196,0.172275760018926,0.803,0.773,8.83593789702594e-194
"DIRAS1",2.77647770708008e-195,-0.388035962810038,0.161,0.219,2.76399629353449e-193
"COX6A1",5.80284167911614e-195,-0.479019057577716,0.177,0.237,5.7242395509172e-193
"CST3",2.22757181972703e-194,-0.979649228432482,0.119,0.17,2.17760196539261e-192
"PTMS",6.11625991394793e-194,-0.410631401445861,0.183,0.243,5.92567288627223e-192
"PGAM1",7.3650961912358e-192,-0.351324798945823,0.186,0.246,7.07244767885838e-190
"COX6B1",1.55597531423072e-191,-0.531593948981818,0.176,0.234,1.48104281883487e-189
"STMN1",6.57866826324119e-191,-0.348276911447868,0.378,0.439,6.20740254995045e-189
"H3F3B",1.18577456306584e-190,-0.451220835552409,0.21,0.273,1.10921032619202e-188
"MRFAP1",3.04931267754012e-190,-0.430442243104738,0.113,0.164,2.82804203965708e-188
"C1QTNF4",2.05752518697821e-189,-0.485609715024172,0.09,0.137,1.89205133931361e-187
"TRAPPC1",8.33851383748801e-189,-0.601218337494681,0.082,0.126,7.60346333198171e-187
"HNRNPH2",9.6614540812957e-189,-0.490944742267091,0.11,0.16,8.73636985301164e-187
"ARL6IP1",1.49801814122624e-188,-0.284076797488519,0.376,0.442,1.34338800416908e-186
"KCNIP4",2.78098505971752e-187,0.149336734496467,0.802,0.709,2.47348105598318e-185
"LINC00632",1.32059207761543e-185,0.272198631176347,0.612,0.56,1.16501988895976e-183
"UBQLN2",6.77627034522662e-185,-0.423399654807953,0.112,0.162,5.92978302548823e-183
"TAGLN3",4.69977697250378e-183,-0.403445896812932,0.279,0.338,4.07978239429108e-181
"TUBB2B",8.28562023769629e-180,-1.05059341142089,0.055,0.092,7.13549723803512e-178
"THY1",1.15495134859376e-179,-0.244394455345398,0.356,0.415,9.86801345164634e-178
"AC105402.3",9.31140023228818e-179,-0.814696943634468,0.115,0.164,7.89359405629368e-177
"MARCKS",6.66883429074421e-178,-0.357277366738942,0.201,0.261,5.60957526270275e-176
"GRINA",6.96434912788081e-178,-0.469453811056736,0.185,0.242,5.81308864512575e-176
"PLK2",1.95662162864288e-177,-0.482862316008652,0.146,0.198,1.62071002232091e-175
"AP2S1",2.45123345820303e-177,-0.461566253025685,0.128,0.179,2.01502532234553e-175
"CCDC85B",2.81205527785885e-176,-0.345603844681589,0.213,0.274,2.29425652782303e-174
"SCAND1",4.57326872525249e-176,-0.723967453518,0.05,0.086,3.703323801322e-174
"SH3BGRL3",9.03627310721148e-176,-0.531213429066278,0.077,0.119,7.26315551750754e-174
"FKBP8",1.35069568592614e-174,-0.399062853120601,0.242,0.301,1.07767638882239e-172
"EIF4A1",3.61328444989285e-173,-0.494793589308085,0.178,0.233,2.86187953034944e-171
"SPRYD3",7.33489034814861e-173,-0.405727765999349,0.116,0.165,5.76745617157685e-171
"NCDN",7.73201527855218e-173,-0.319831287299056,0.259,0.32,6.03597825809854e-171
"CYCS",4.07116746416923e-172,-0.374451820842473,0.168,0.224,3.15544558240717e-170
"HNRNPK",6.69676933305968e-171,-0.372950538796934,0.267,0.327,5.15366269737806e-169
"COX8A",1.01345555739798e-170,-0.400117652733423,0.127,0.179,7.74437060093341e-169
"BEX4",3.72930305376478e-170,-0.339661726025496,0.223,0.283,2.82983688366445e-168
"WBP2",4.14182351350989e-170,-0.404052700847356,0.189,0.244,3.12103659340943e-168
"SLC25A11",5.98536940434531e-170,-0.590160660805456,0.067,0.106,4.47912023493455e-168
"PTPRZ1",2.41821298152831e-169,-0.734830113142258,0.199,0.253,1.79726226455916e-167
"NDN",2.73001187009808e-168,-0.543880583249773,0.056,0.092,2.01519447635607e-166
"SLC25A6",3.09338684244815e-168,-0.418985388331128,0.121,0.171,2.26799598833817e-166
"H1F0",4.8425882684089e-168,-0.532134714173901,0.077,0.118,3.52663928191308e-166
"TSPYL4",1.80336213749781e-167,-0.353278943026625,0.152,0.203,1.30455217026592e-165
"SCG3",3.39658882614714e-167,-0.54916258938378,0.192,0.245,2.44082022202137e-165
"SYN1",5.11692728462581e-167,-0.392156499757742,0.234,0.288,3.65288012930754e-165
"NDUFAF3",5.89203061520614e-167,-0.591013770476411,0.058,0.094,4.17872053631384e-165
"NUCKS1",6.82131574329834e-167,-0.284492216332249,0.435,0.49,4.80636994354093e-165
"CDIP1",1.12045990254511e-166,-0.435097986040259,0.191,0.245,7.84394219517225e-165
"ATP5F1B",2.9024060289257e-166,-0.355337179634667,0.219,0.276,2.01884665512005e-164
"SCG2",3.84657997200353e-165,-0.411840866787622,0.154,0.206,2.65855027237009e-163
"BEX3",4.88385344176704e-165,-0.293653897126521,0.372,0.431,3.35409453776039e-163
"SOD1",7.01895376412047e-165,-0.41272443168396,0.206,0.262,4.7901048612875e-163
"GNB2",8.62011823554064e-165,-0.479840920284391,0.143,0.193,5.84605643586572e-163
"BSCL2",1.91520439807856e-164,-0.398471946283487,0.272,0.328,1.29080018158699e-162
"ZFAND5",3.1446361218111e-163,-0.3677595376292,0.279,0.337,2.10632386159088e-161
"ARHGDIG",7.64382709358595e-162,-0.31272887854993,0.151,0.203,5.08853790138044e-160
"CYC1",8.28516986321819e-162,-0.562932357548759,0.094,0.138,5.48185232840125e-160
"CDK5R2",8.60586213308626e-162,-0.431733047262919,0.123,0.17,5.65952787915873e-160
"TRAPPC5",2.55701299335714e-161,-0.500188881263638,0.105,0.15,1.67145469824809e-159
"EIF1AX",1.27638278391364e-160,-0.310166694552976,0.25,0.307,8.29343089116583e-159
"LY6E",1.13151419094265e-159,-0.415434515786415,0.133,0.182,7.30836933685639e-158
"DLGAP2",2.24091999861734e-159,0.314244738015856,0.568,0.528,1.43882975769211e-157
"F3",2.54825989656913e-159,-1.45587014110475,0.033,0.06,1.62653930221598e-157
"RRAGA",9.10036732566067e-159,-0.460544302998922,0.086,0.128,5.7747418626166e-157
"FOS",1.95614668783734e-158,-1.07752559072528,0.041,0.071,1.23407835521645e-156
"TMEM160",9.50820272769095e-158,-0.325074195783963,0.15,0.202,5.96378657792916e-156
"CXXC5",2.49672199947158e-157,-0.430449740271814,0.181,0.232,1.55700749518771e-155
"CADM3",5.86833990193702e-157,-0.346204755816771,0.231,0.286,3.63870607290963e-155
"NDUFB7",6.9667147088983e-157,-0.567151977867749,0.102,0.146,4.2952171196736e-155
"UBA52",1.84418106922733e-156,-0.331676825515883,0.158,0.21,1.13057676735513e-154
"DUSP1",3.25973490644685e-156,-0.988844590302864,0.068,0.105,1.98715637471094e-154
"ATP6AP1",6.10319673289717e-156,-0.305770422717593,0.165,0.218,3.69976467869649e-154
"MEG8",6.56788529142541e-156,0.302608927728613,0.527,0.483,3.95934018318095e-154
"C1orf61",8.31396058357903e-156,-0.692526747957067,0.238,0.291,4.98424233659757e-154
"LRP2",2.62585527606772e-155,0.786882299815096,0.081,0.047,1.56555800003356e-153
"CALM3",4.87747315065233e-155,-0.203308584251036,0.429,0.482,2.89210170260811e-153
"PRPF19",1.2541864759309e-154,-0.479603797175522,0.153,0.202,7.39629209256859e-153
"IQCJ-SCHIP1",3.04095343826672e-154,0.198305959112249,0.6,0.538,1.78364247343958e-152
"HSPA1A",3.41188594804637e-154,-0.546911172641041,0.093,0.136,1.99045023775544e-152
"SLC25A4",3.45954555937712e-154,-0.408101872438861,0.115,0.16,2.00746143662038e-152
"CSTB",4.3217182207396e-154,-0.496383855654049,0.107,0.151,2.49441300070454e-152
"KCNF1",5.23458582773403e-154,-0.466184042982138,0.073,0.111,3.00531697443079e-152
"ANKRD36",6.56531633284275e-152,0.294986842877614,0.503,0.455,3.74948671198298e-150
"FKBP4",1.58370234134955e-151,-0.528655274183308,0.092,0.133,8.99725345863034e-150
"FBLL1",3.46120230414086e-151,-0.576568794004162,0.059,0.093,1.95612011469961e-149
"ATP6V0E2",1.43132985052407e-150,-0.314158698396938,0.257,0.314,8.04733689535581e-149
"AC008571.2",1.79025548806338e-150,0.686715820046522,0.12,0.081,1.00134341757607e-148
"STMN4",1.98548216120793e-150,-0.421109735260812,0.19,0.242,1.1048444580137e-148
"ELOB",2.73570736586335e-150,-0.402740771380741,0.186,0.24,1.51454901158077e-148
"SNHG14",1.32626660300278e-149,0.145740038896145,0.878,0.836,7.30523802496605e-148
"SUMO3",1.41475834129256e-149,-0.288398905303644,0.157,0.207,7.75330442493211e-148
"COX5B",6.31877048499782e-149,-0.470234557962424,0.177,0.228,3.44547630817645e-147
"SNU13",6.6431944903551e-149,-0.398962488449838,0.168,0.218,3.60426517074216e-147
"LY6H",1.2166217392712e-148,-0.414593255254767,0.234,0.288,6.56794153872227e-147
"SAP18",4.54967319666734e-148,-0.372030271423568,0.125,0.171,2.44398533945729e-146
"C1QBP",4.62954387638306e-148,-0.495833277269696,0.067,0.104,2.47463943855333e-146
"SDC3",1.63102514380672e-146,-0.579541191862633,0.164,0.213,8.67561462521896e-145
"RAN",2.30171816254924e-146,-0.342302494525012,0.13,0.177,1.21833872106448e-144
"JUN",3.6892479768156e-146,-0.706358700480557,0.084,0.123,1.94330241730223e-144
"ATP5MC3",3.96614601335953e-146,-0.343590266420835,0.157,0.208,2.07906523627846e-144
"SPINT2",1.63855691439583e-145,-0.430270310891823,0.155,0.203,8.54806782601401e-144
"JUNB",2.00250685917479e-145,-0.72580952670379,0.069,0.105,1.03967473344046e-143
"SNCG",3.42730610640912e-145,-0.581352560698862,0.122,0.166,1.7709380266974e-143
"ARF1",4.04801682996568e-145,-0.303197581667785,0.235,0.288,2.08175500577998e-143
"GPC5",2.28963446078417e-144,-0.83446848423799,0.246,0.294,1.17192563839477e-142
"CLTB",1.2281704580859e-143,-0.413256154270315,0.175,0.224,6.2567500660517e-142
"RETREG2",1.3024414236797e-143,-0.377498181137471,0.162,0.211,6.6041083590413e-142
"CHCHD2",1.39749430628953e-143,-0.355162735488022,0.147,0.195,7.05312126397569e-142
"SLC1A3",1.98432698900039e-143,-0.829776251775173,0.179,0.224,9.96848711002004e-142
"SELENOM",6.36022019718307e-143,-0.498709324389125,0.084,0.123,3.18040319629647e-141
"ARL2",2.80852885228476e-142,-0.469196700567663,0.081,0.119,1.39795167780468e-140
"MLF2",3.36664003113481e-142,-0.382760909158024,0.18,0.229,1.66810095789241e-140
"PTN",4.04943225797706e-142,-0.755709309446272,0.142,0.186,1.99729042869587e-140
"HSPA1B",9.53186019620405e-142,-0.72729442030826,0.046,0.076,4.68010022574707e-140
"NDUFB10",2.24176606716411e-140,-0.474140864402995,0.101,0.142,1.09573890066657e-138
"NDUFB11",3.53262696391583e-140,-0.509316162967742,0.068,0.103,1.71894776616371e-138
"LAMTOR1",7.90979867183306e-140,-0.378630649549739,0.08,0.118,3.83166184768127e-138
"PRDX5",8.91360567278284e-140,-0.453629744235205,0.114,0.157,4.29873489579407e-138
"FAM66D",1.65546224069702e-139,0.471389610160974,0.161,0.117,7.94841627159443e-138
"PFDN2",2.22962632307431e-139,-0.44306450327855,0.158,0.205,1.06580067099909e-137
"USP11",3.97068971224029e-139,-0.309060109653526,0.274,0.326,1.88973482752278e-137
"DRAP1",1.34879175196184e-138,-0.472307208822076,0.111,0.154,6.39115253298601e-137
"FRMD4A",1.08542662103237e-137,0.173508079378208,0.743,0.707,5.12085402818359e-136
"STXBP5L",2.55907714511588e-137,0.239415134472637,0.622,0.58,1.20210156284209e-135
"SDC4",3.16055570487461e-137,-1.57289076879425,0.02,0.041,1.47824094627562e-135
"KAZN",6.69927608992483e-136,0.229572606552573,0.716,0.675,3.119907504368e-134
"PTGDS",1.03916105584445e-135,-0.524773291208082,0.296,0.349,4.81877633203766e-134
"SBDS",1.91143061240873e-135,-0.427049877185112,0.093,0.133,8.82592918095623e-134
"CAPNS1",7.17202451209076e-135,-0.387259968146011,0.122,0.164,3.29761177884309e-133
"RAB11B",7.73789413877952e-135,-0.446138910639988,0.152,0.197,3.54278013923614e-133
"ATP6V1G1",1.64711719485738e-134,-0.333420283679269,0.179,0.228,7.5096086896628e-133
"CPE",2.29620303182717e-134,-0.407316188023351,0.443,0.49,1.0425146066258e-132
"ATP5MF",7.60811170240467e-134,-0.373517961415809,0.172,0.221,3.43981750344971e-132
"CES4A",1.03834213158338e-133,0.509917056364972,0.259,0.209,4.67512467627023e-132
"CCDC184",1.19147129984078e-133,-0.428171319365997,0.061,0.094,5.34241945230262e-132
"TRMT112",1.64396935163452e-133,-0.412457930961432,0.093,0.133,7.34103351217539e-132
"NORAD",1.75261968287304e-133,-0.195186397712741,0.408,0.46,7.79412958149809e-132
"PEG3",2.40914045150467e-133,-0.326491048367258,0.376,0.424,1.06700338935825e-131
"NEFL",2.53912852035238e-133,-0.204068212947189,0.201,0.253,1.12000339733104e-131
"SPRN",1.10121456157146e-132,-0.448374518747279,0.075,0.111,4.83776486138134e-131
"PREX2",2.31040588255214e-132,-0.678413395068288,0.157,0.199,1.01089573514408e-130
"RGS4",2.75354576650166e-132,-0.193991614557591,0.295,0.349,1.19994879969115e-130
"OBI1-AS1",4.85736466386457e-132,-0.892742690919315,0.079,0.113,2.10829055870378e-130
"CHRM1",5.85396247297405e-132,-0.488361363981864,0.069,0.103,2.53073094797775e-130
"AP1S1",6.10441830830082e-132,-0.355307163809437,0.139,0.185,2.62853345489572e-130
"PRELID1",6.27651903242549e-132,-0.419092958412317,0.072,0.107,2.69195683876874e-130
"NKAIN3",1.14179661938565e-131,-0.617079045572518,0.188,0.233,4.87780910116289e-130
"ETV5",1.37361922466415e-131,-0.382439370253429,0.216,0.268,5.84515380660029e-130
"FXYD6",2.01498275017871e-131,-0.33238945500224,0.389,0.438,8.54085071179264e-130
"UBL5",3.52432443907517e-131,-0.440708152990448,0.126,0.17,1.488032859471e-129
"BEX1",5.29456074620289e-131,-0.247356514486804,0.286,0.34,2.22679374639719e-129
"LDHB",2.24691898570568e-130,-0.404519830206183,0.173,0.22,9.41363626019009e-129
"LSAMP",4.487415130129e-130,-0.223742505428521,0.884,0.892,1.87280544527037e-128
"ADRM1",5.33883609660191e-130,-0.712675286433098,0.056,0.087,2.21960576567921e-128
"OAT",5.98832941819521e-130,-0.34879672280105,0.192,0.241,2.48012834033726e-128
"HSP90AA1",1.01060454656597e-129,-0.228228048129637,0.486,0.533,4.16960834022332e-128
"MAP7",1.13192745683087e-129,0.196215401807862,0.559,0.515,4.65247910381505e-128
"POP7",2.19300073090853e-129,-0.642492889977754,0.042,0.069,8.97971733248621e-128
"TMBIM6",3.58645480544559e-129,-0.350182363105579,0.318,0.369,1.46303086819136e-127
"AURKAIP1",4.43113414687434e-129,-0.494955721753664,0.099,0.138,1.80083283249938e-127
"PEA15",2.29479287740284e-128,-0.274194049999656,0.194,0.242,9.2913423554844e-127
"PNMA2",2.33197800880217e-128,-0.256177047122031,0.309,0.36,9.40680051059939e-127
"NAPA",2.74084640312898e-128,-0.409901925220851,0.182,0.229,1.10151571556861e-126
"EEF2",2.83279589285372e-128,-0.310656577732831,0.196,0.246,1.13426820049283e-126
"LINC00486",6.2316657020768e-128,-0.31808023325113,0.28,0.331,2.4860222254866e-126
"HSPA8",1.91719954751078e-127,-0.306501755445009,0.151,0.197,7.62034149818294e-126
"PGRMC1",4.40745201789002e-127,-0.284158962595566,0.202,0.252,1.74544751263228e-125
"KALRN",1.89029974019733e-126,0.216338338888227,0.649,0.609,7.45877908395681e-125
"TMSB10",4.53976549131605e-126,-0.368265287994634,0.318,0.37,1.78481867196632e-124
"EIF4A2",5.39731624750688e-126,-0.247557048622017,0.428,0.477,2.11430608670387e-124
"RTL8C",6.67029589847515e-126,-0.261426521142406,0.183,0.231,2.60357484871776e-124
"MRPL28",7.02536570344497e-126,-0.665750466616139,0.066,0.099,2.73233846767317e-124
"SELENOK",8.56012711997092e-126,-0.439884352422789,0.078,0.113,3.31735497781445e-124
"MOBP",3.26261537471431e-125,0.426803808140158,0.183,0.138,1.25988040679804e-123
"NAP1L2",4.36506745044098e-125,-0.233278379439369,0.177,0.224,1.67962223066436e-123
"RAD23A",8.53893835471815e-125,-0.444023337455471,0.136,0.178,3.27406431402992e-123
"ARPC4",1.73751204722035e-124,-0.444353439078925,0.12,0.16,6.63864198041831e-123
"MARCKSL1",3.36126378908797e-124,-0.629756253470046,0.113,0.152,1.27975696054013e-122
"ITM2B",4.26156605797584e-124,-0.321070054654788,0.427,0.476,1.61686200332503e-122
"ARF3",7.21386480453798e-124,-0.279530479917655,0.238,0.287,2.72744414613385e-122
"STUB1",1.04851969125816e-123,-0.388653966762451,0.133,0.176,3.95051637841747e-122
"STMN3",1.0924931910875e-123,-0.304927746622208,0.24,0.289,4.10195280847421e-122
"NGRN",1.34373137962926e-123,-0.225772123718435,0.268,0.32,5.02787213805416e-122
"AGT",1.90223171396626e-123,-1.44199044206448,0.022,0.042,7.09316712310923e-122
"NBL1",9.2827627916579e-123,-0.354262394565685,0.152,0.197,3.44956366617397e-121
"HPSE2",2.23168224781292e-122,-0.844241907311063,0.095,0.13,8.26484097986961e-121
"SOX5",5.33717641297514e-122,-0.356208789901223,0.567,0.6,1.96985378425827e-120
"ARPP19",6.80440904278079e-122,-0.212632059075474,0.405,0.455,2.50286923807506e-120
"ID2",7.19262654456917e-122,-0.410492095177958,0.154,0.199,2.63672941334865e-120
"SUMO2",8.63362973313773e-122,-0.295704471292639,0.211,0.26,3.15432714593527e-120
"SET",2.71111813094258e-121,-0.273922621418504,0.21,0.26,9.87192712713355e-120
"BEX2",2.79558295992953e-121,-0.233767253280832,0.24,0.292,1.01454417050821e-119
"RAPGEF5",4.82699032145471e-121,0.223588436214716,0.551,0.504,1.74592239927017e-119
"ANKS1B",2.89163744662057e-120,0.131155117809241,0.817,0.777,1.04243049612225e-118
"RSRP1",6.21495994214876e-120,0.26363706538598,0.444,0.398,2.23306391828663e-118
"KCNJ4",9.88663322847154e-120,-0.425350631814208,0.126,0.166,3.5405893452853e-118
"CD22",1.27457242203349e-119,0.590907436089367,0.087,0.056,4.54946886562021e-118
"PRPS1",1.3891008898658e-119,-0.560156489027017,0.055,0.085,4.94201106751928e-118
"CALR",1.40557599482146e-119,-0.501334184192345,0.107,0.145,4.98428271889139e-118
"TMEM132A",1.43702575180144e-119,-0.491487901599644,0.15,0.193,5.07920730710013e-118
"SRSF3",1.86872313312181e-119,-0.413197454011489,0.172,0.218,6.58360867451453e-118
"WIF1",2.35999888137035e-119,-1.17467230344217,0.053,0.081,8.28749121739473e-118
"GSK3A",3.6325633219293e-119,-0.337278877105084,0.101,0.138,1.27151434213725e-117
"ARHGDIA",4.17429644130929e-119,-0.352345172232293,0.135,0.177,1.45644021494042e-117
"NHP2",4.29217299031556e-119,-0.484856995096046,0.07,0.103,1.49276824095879e-117
"ATP1B1",1.35595087923693e-118,-0.289565726014508,0.591,0.614,4.70077411840252e-117
