 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL330	 Glutamate (NMDA) receptor subunit zeta 1 
 2 	 CHEMBL261	 Carbonic anhydrase I 
 3 	 CHEMBL3594	 Carbonic anhydrase IX 
 4 	 CHEMBL1900	 Aldose reductase 
 5 	 CHEMBL296	 GABA receptor gamma-1 subunit 
 6 	 CHEMBL3785	 Hydroxycarboxylic acid receptor 2 
 7 	 CHEMBL1829	 Histone deacetylase 3 
 8 	 CHEMBL205	 Carbonic anhydrase II 
 9 	 CHEMBL3242	 Carbonic anhydrase XII 
 10 	 CHEMBL5697	 Egl nine homolog 1 
 11 	 CHEMBL3561	 GABA receptor rho-1 subunit 
 12 	 CHEMBL1903	 GABA transporter 1 
 13 	 CHEMBL341	 GABA receptor alpha-2 subunit 
 14 	 CHEMBL4054	 GABA transporter 1 
 15 	 CHEMBL2131	 Indolethylamine N-methyltransferase 
 16 	 CHEMBL3965	 Leucine aminopeptidase 
 17 	 CHEMBL1865	 Histone deacetylase 6 
 18 	 CHEMBL1937	 Histone deacetylase 2 
 19 	 CHEMBL325	 Histone deacetylase 1 
 20 	 CHEMBL1293226	 Lysine-specific demethylase 4D-like 
