 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL214	 Serotonin 1a (5-HT1a) receptor 
 2 	 CHEMBL225	 Serotonin 2c (5-HT2c) receptor 
 3 	 CHEMBL224	 Serotonin 2a (5-HT2a) receptor 
 4 	 CHEMBL273	 Serotonin 1a (5-HT1a) receptor 
 5 	 CHEMBL3459	 Serotonin 1b (5-HT1b) receptor 
 6 	 CHEMBL1833	 Serotonin 2b (5-HT2b) receptor 
 7 	 CHEMBL322	 Serotonin 2a (5-HT2a) receptor 
 8 	 CHEMBL1983	 Serotonin 1d (5-HT1d) receptor 
 9 	 CHEMBL1945	 Melatonin receptor 1A 
 10 	 CHEMBL2439	 Myeloperoxidase 
 11 	 CHEMBL3959	 Quinone reductase 2 
 12 	 CHEMBL3155	 Serotonin 7 (5-HT7) receptor 
 13 	 CHEMBL324	 Serotonin 2c (5-HT2c) receptor 
 14 	 CHEMBL1946	 Melatonin receptor 1B 
 15 	 CHEMBL2622	 Aldose reductase 
 16 	 CHEMBL1898	 Serotonin 1b (5-HT1b) receptor 
 17 	 CHEMBL1808	 Angiotensin-converting enzyme 
 18 	 CHEMBL3105	 Poly [ADP-ribose] polymerase-1 
 19 	 CHEMBL261	 Carbonic anhydrase I 
 20 	 CHEMBL205	 Carbonic anhydrase II 
