 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL270	 Mu opioid receptor 
 2 	 CHEMBL269	 Delta opioid receptor 
 3 	 CHEMBL3753	 Glutamate receptor ionotropic, AMPA 1 
 4 	 CHEMBL1918	 Glutamate receptor ionotropic kainate 1 
 5 	 CHEMBL2721	 Excitatory amino acid transporter 3 
 6 	 CHEMBL3568	 Nitric-oxide synthase, brain 
 7 	 CHEMBL236	 Delta opioid receptor 
 8 	 CHEMBL3190	 Glutamate receptor ionotropic, AMPA 4 
 9 	 CHEMBL4973	 Excitatory amino acid transporter 2 
 10 	 CHEMBL2009	 Glutamate receptor ionotropic, AMPA 1 
 11 	 CHEMBL2919	 Glutamate receptor ionotropic kainate 1 
 12 	 CHEMBL3663	 Growth factor receptor-bound protein 2 
 13 	 CHEMBL205	 Carbonic anhydrase II 
 14 	 CHEMBL4016	 Glutamate receptor ionotropic, AMPA 2 
 15 	 CHEMBL3048	 Nitric-oxide synthase, brain 
 16 	 CHEMBL4481	 Nitric oxide synthase, inducible 
 17 	 CHEMBL3683	 Glutamate receptor ionotropic kainate 2 
 18 	 CHEMBL3085	 Excitatory amino acid transporter 1 
 19 	 CHEMBL1892	 Glutamate carboxypeptidase II 
 20 	 CHEMBL233	 Mu opioid receptor 
