 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL312	 Arachidonate 5-lipoxygenase 
 2 	 CHEMBL3594	 Carbonic anhydrase IX 
 3 	 CHEMBL1945	 Melatonin receptor 1A 
 4 	 CHEMBL205	 Carbonic anhydrase II 
 5 	 CHEMBL1946	 Melatonin receptor 1B 
 6 	 CHEMBL261	 Carbonic anhydrase I 
 7 	 CHEMBL3242	 Carbonic anhydrase XII 
 8 	 CHEMBL1865	 Histone deacetylase 6 
 9 	 CHEMBL1800	 Corticotropin releasing factor receptor 1 
 10 	 CHEMBL4829	 Acetyl-CoA carboxylase 2 
 11 	 CHEMBL2243	 Anandamide amidohydrolase 
 12 	 CHEMBL220	 Acetylcholinesterase 
 13 	 CHEMBL325	 Histone deacetylase 1 
 14 	 CHEMBL2265	 Acyl coenzyme A:cholesterol acyltransferase 
 15 	 CHEMBL3180	 Carboxylesterase 2 
 16 	 CHEMBL4124	 Histamine H3 receptor 
 17 	 CHEMBL3358	 Monoamine oxidase A 
 18 	 CHEMBL3785	 Hydroxycarboxylic acid receptor 2 
 19 	 CHEMBL264	 Histamine H3 receptor 
 20 	 CHEMBL239	 Peroxisome proliferator-activated receptor alpha 
