 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL3522	 Cytochrome P450 17A1 
 2 	 CHEMBL4430	 Cytochrome P450 17A1 
 3 	 CHEMBL2808	 LXR-alpha 
 4 	 CHEMBL287	 Sigma opioid receptor 
 5 	 CHEMBL242	 Estrogen receptor beta 
 6 	 CHEMBL206	 Estrogen receptor alpha 
 7 	 CHEMBL1871	 Androgen Receptor 
 8 	 CHEMBL3305	 Testis-specific androgen-binding protein 
 9 	 CHEMBL2027	 Niemann-Pick C1-like protein 1 
 10 	 CHEMBL4931	 3-beta-hydroxysteroid-delta(8),delta(7)-isomerase 
 11 	 CHEMBL1741186	 Nuclear receptor ROR-gamma 
 12 	 CHEMBL1697668	 Solute carrier organic anion transporter family member 1B1 
 13 	 CHEMBL220	 Acetylcholinesterase 
 14 	 CHEMBL1743121	 Solute carrier organic anion transporter family member 1B3 
 15 	 CHEMBL335	 Protein-tyrosine phosphatase 1B 
 16 	 CHEMBL4235	 11-beta-hydroxysteroid dehydrogenase 1 
 17 	 CHEMBL1978	 Cytochrome P450 19A1 
 18 	 CHEMBL4124	 Histamine H3 receptor 
 19 	 CHEMBL264	 Histamine H3 receptor 
 20 	 CHEMBL1914	 Butyrylcholinesterase 
