 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL1978	 Cytochrome P450 19A1 
 2 	 CHEMBL312	 Arachidonate 5-lipoxygenase 
 3 	 CHEMBL3199	 Acetylcholinesterase 
 4 	 CHEMBL340	 Cytochrome P450 3A4 
 5 	 CHEMBL220	 Acetylcholinesterase 
 6 	 CHEMBL301	 Cyclin-dependent kinase 2 
 7 	 CHEMBL5113	 Orexin receptor 1 
 8 	 CHEMBL253	 Cannabinoid CB2 receptor 
 9 	 CHEMBL2007625	 Isocitrate dehydrogenase [NADP] cytoplasmic 
 10 	 CHEMBL331	 Cyclin-dependent kinase 4 
 11 	 CHEMBL4361	 Induced myeloid leukemia cell differentiation protein Mcl-1 
 12 	 CHEMBL5393	 ATP-binding cassette sub-family G member 2 
 13 	 CHEMBL2039	 Monoamine oxidase B 
 14 	 CHEMBL203	 Epidermal growth factor receptor erbB1 
 15 	 CHEMBL339	 Dopamine D2 receptor 
 16 	 CHEMBL1827	 Phosphodiesterase 5A 
 17 	 CHEMBL2069	 Thromboxane A2 receptor 
 18 	 CHEMBL1947	 Thyroid hormone receptor beta-1 
 19 	 CHEMBL1860	 Thyroid hormone receptor alpha 
 20 	 CHEMBL4302	 P-glycoprotein 1 
