 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL210	 Beta-2 adrenergic receptor 
 2 	 CHEMBL1951	 Monoamine oxidase A 
 3 	 CHEMBL242	 Estrogen receptor beta 
 4 	 CHEMBL312	 Arachidonate 5-lipoxygenase 
 5 	 CHEMBL206	 Estrogen receptor alpha 
 6 	 CHEMBL203	 Epidermal growth factor receptor erbB1 
 7 	 CHEMBL2039	 Monoamine oxidase B 
 8 	 CHEMBL331	 Cyclin-dependent kinase 4 
 9 	 CHEMBL262	 Glycogen synthase kinase-3 beta 
 10 	 CHEMBL2622	 Aldose reductase 
 11 	 CHEMBL3242	 Carbonic anhydrase XII 
 12 	 CHEMBL2903	 Arachidonate 15-lipoxygenase 
 13 	 CHEMBL3402	 Alkaline phosphatase placental-like 
 14 	 CHEMBL4282	 Serine/threonine-protein kinase AKT 
 15 	 CHEMBL5573	 Intestinal alkaline phosphatase 
 16 	 CHEMBL2326	 Carbonic anhydrase VII 
 17 	 CHEMBL2599	 Tyrosine-protein kinase SYK 
 18 	 CHEMBL1957	 Insulin-like growth factor I receptor 
 19 	 CHEMBL1827	 Phosphodiesterase 5A 
 20 	 CHEMBL258	 Tyrosine-protein kinase LCK 
