 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL284	 Dipeptidyl peptidase IV 
 2 	 CHEMBL2492	 Neuronal acetylcholine receptor protein alpha-7 subunit 
 3 	 CHEMBL261	 Carbonic anhydrase I 
 4 	 CHEMBL3785	 Hydroxycarboxylic acid receptor 2 
 5 	 CHEMBL205	 Carbonic anhydrase II 
 6 	 CHEMBL211	 Muscarinic acetylcholine receptor M2 
 7 	 CHEMBL4980	 Neuronal acetylcholine receptor protein alpha-7 subunit 
 8 	 CHEMBL3242	 Carbonic anhydrase XII 
 9 	 CHEMBL3594	 Carbonic anhydrase IX 
 10 	 CHEMBL4421	 HM74 nicotinic acid GPCR 
 11 	 CHEMBL330	 Glutamate (NMDA) receptor subunit zeta 1 
 12 	 CHEMBL3561	 GABA receptor rho-1 subunit 
 13 	 CHEMBL4617	 Phenylethanolamine N-methyltransferase 
 14 	 CHEMBL4481	 Nitric oxide synthase, inducible 
 15 	 CHEMBL276	 Muscarinic acetylcholine receptor M1 
 16 	 CHEMBL3419	 Carboxypeptidase B2 isoform A 
 17 	 CHEMBL333	 Matrix metalloproteinase-2 
 18 	 CHEMBL2625	 Angiotensin-converting enzyme 
 19 	 CHEMBL4653	 Dipeptidyl peptidase IV 
 20 	 CHEMBL216	 Muscarinic acetylcholine receptor M1 
