 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL312	 Arachidonate 5-lipoxygenase 
 2 	 CHEMBL216	 Muscarinic acetylcholine receptor M1 
 3 	 CHEMBL211	 Muscarinic acetylcholine receptor M2 
 4 	 CHEMBL215	 Arachidonate 5-lipoxygenase 
 5 	 CHEMBL245	 Muscarinic acetylcholine receptor M3 
 6 	 CHEMBL284	 Dipeptidyl peptidase IV 
 7 	 CHEMBL338	 Dopamine transporter 
 8 	 CHEMBL313	 Serotonin transporter 
 9 	 CHEMBL1878	 Calcium sensing receptor 
 10 	 CHEMBL3358	 Monoamine oxidase A 
 11 	 CHEMBL238	 Dopamine transporter 
 12 	 CHEMBL3976	 Dipeptidyl peptidase II 
 13 	 CHEMBL4657	 Dipeptidyl peptidase VIII 
 14 	 CHEMBL309	 Muscarinic acetylcholine receptor M2 
 15 	 CHEMBL228	 Serotonin transporter 
 16 	 CHEMBL222	 Norepinephrine transporter 
 17 	 CHEMBL1821	 Muscarinic acetylcholine receptor M4 
 18 	 CHEMBL1833	 Serotonin 2b (5-HT2b) receptor 
 19 	 CHEMBL287	 Sigma opioid receptor 
 20 	 CHEMBL304	 Norepinephrine transporter 
