 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL1841	 Tyrosine-protein kinase FYN 
 2 	 CHEMBL258	 Tyrosine-protein kinase LCK 
 3 	 CHEMBL3594	 Carbonic anhydrase IX 
 4 	 CHEMBL2635	 Dual specificity protein phosphatase 3 
 5 	 CHEMBL3864	 Protein-tyrosine phosphatase 2C 
 6 	 CHEMBL1918	 Glutamate receptor ionotropic kainate 1 
 7 	 CHEMBL2721	 Excitatory amino acid transporter 3 
 8 	 CHEMBL2919	 Glutamate receptor ionotropic kainate 1 
 9 	 CHEMBL3607	 Glutamate receptor ionotropic kainate 2 
 10 	 CHEMBL3683	 Glutamate receptor ionotropic kainate 2 
 11 	 CHEMBL3744	 Glutamate receptor ionotropic kainate 3 
 12 	 CHEMBL4573	 Metabotropic glutamate receptor 6 
 13 	 CHEMBL5137	 Metabotropic glutamate receptor 2 
 14 	 CHEMBL330	 Glutamate (NMDA) receptor subunit zeta 1 
 15 	 CHEMBL1743125	 Solute carrier family 15 member 2 
 16 	 CHEMBL3439	 Aminopeptidase A 
 17 	 CHEMBL205	 Carbonic anhydrase II 
 18 	 CHEMBL261	 Carbonic anhydrase I 
 19 	 CHEMBL3242	 Carbonic anhydrase XII 
 20 	 CHEMBL1892	 Glutamate carboxypeptidase II 
