 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL5485	 D-amino-acid oxidase 
 2 	 CHEMBL330	 Glutamate (NMDA) receptor subunit zeta 1 
 3 	 CHEMBL3242	 Carbonic anhydrase XII 
 4 	 CHEMBL261	 Carbonic anhydrase I 
 5 	 CHEMBL2039	 Monoamine oxidase B 
 6 	 CHEMBL5027	 Flap endonuclease 1 
 7 	 CHEMBL5756	 D-amino-acid oxidase 
 8 	 CHEMBL3594	 Carbonic anhydrase IX 
 9 	 CHEMBL3510	 Carbonic anhydrase XIV 
 10 	 CHEMBL4789	 Carbonic anhydrase VA 
 11 	 CHEMBL205	 Carbonic anhydrase II 
 12 	 CHEMBL2326	 Carbonic anhydrase VII 
 13 	 CHEMBL4736	 DNA excision repair protein ERCC-5 
 14 	 CHEMBL3785	 Hydroxycarboxylic acid receptor 2 
 15 	 CHEMBL215	 Arachidonate 5-lipoxygenase 
 16 	 CHEMBL3105	 Poly [ADP-ribose] polymerase-1 
 17 	 CHEMBL312	 Arachidonate 5-lipoxygenase 
 18 	 CHEMBL2903	 Arachidonate 15-lipoxygenase 
 19 	 CHEMBL3969	 Carbonic anhydrase VB 
 20 	 CHEMBL4421	 HM74 nicotinic acid GPCR 
