 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL5857	 Trace amine-associated receptor 1 
 2 	 CHEMBL205	 Carbonic anhydrase II 
 3 	 CHEMBL3242	 Carbonic anhydrase XII 
 4 	 CHEMBL3594	 Carbonic anhydrase IX 
 5 	 CHEMBL2326	 Carbonic anhydrase VII 
 6 	 CHEMBL3510	 Carbonic anhydrase XIV 
 7 	 CHEMBL2085	 Macrophage migration inhibitory factor 
 8 	 CHEMBL261	 Carbonic anhydrase I 
 9 	 CHEMBL3358	 Monoamine oxidase A 
 10 	 CHEMBL4789	 Carbonic anhydrase VA 
 11 	 CHEMBL220	 Acetylcholinesterase 
 12 	 CHEMBL2993	 Monoamine oxidase B 
 13 	 CHEMBL323	 Serotonin 2b (5-HT2b) receptor 
 14 	 CHEMBL3025	 Carbonic anhydrase VI 
 15 	 CHEMBL3729	 Carbonic anhydrase IV 
 16 	 CHEMBL3437	 Amine oxidase, copper containing 
 17 	 CHEMBL3969	 Carbonic anhydrase VB 
 18 	 CHEMBL273	 Serotonin 1a (5-HT1a) receptor 
 19 	 CHEMBL1833	 Serotonin 2b (5-HT2b) receptor 
 20 	 CHEMBL224	 Serotonin 2a (5-HT2a) receptor 
