 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL4422	 Free fatty acid receptor 1 
 2 	 CHEMBL333	 Matrix metalloproteinase-2 
 3 	 CHEMBL235	 Peroxisome proliferator-activated receptor gamma 
 4 	 CHEMBL5339	 G-protein coupled receptor 120 
 5 	 CHEMBL239	 Peroxisome proliferator-activated receptor alpha 
 6 	 CHEMBL1835	 Thromboxane-A synthase 
 7 	 CHEMBL3816	 Cytosolic phospholipase A2 
 8 	 CHEMBL3229	 Anandamide amidohydrolase 
 9 	 CHEMBL3369	 Neprilysin 
 10 	 CHEMBL4333	 Sphingosine 1-phosphate receptor Edg-1 
 11 	 CHEMBL3911	 Leukotriene B4 receptor 1 
 12 	 CHEMBL4801	 Caspase-1 
 13 	 CHEMBL2243	 Anandamide amidohydrolase 
 14 	 CHEMBL2265	 Acyl coenzyme A:cholesterol acyltransferase 
 15 	 CHEMBL5857	 Trace amine-associated receptor 1 
 16 	 CHEMBL4068	 Chymase 
 17 	 CHEMBL4681	 Aldo-keto-reductase family 1 member C3 
 18 	 CHEMBL1947	 Thyroid hormone receptor beta-1 
 19 	 CHEMBL1808	 Angiotensin-converting enzyme 
 20 	 CHEMBL1795180	 Free fatty acid receptor 1 
