 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL3229	 Anandamide amidohydrolase 
 2 	 CHEMBL218	 Cannabinoid CB1 receptor 
 3 	 CHEMBL4794	 Vanilloid receptor 
 4 	 CHEMBL2243	 Anandamide amidohydrolase 
 5 	 CHEMBL299	 Protein kinase C alpha 
 6 	 CHEMBL4804	 Dual specificity phosphatase Cdc25B 
 7 	 CHEMBL2409	 Epoxide hydratase 
 8 	 CHEMBL3571	 Cannabinoid CB1 receptor 
 9 	 CHEMBL253	 Cannabinoid CB2 receptor 
 10 	 CHEMBL3691	 Autotaxin 
 11 	 CHEMBL215	 Arachidonate 5-lipoxygenase 
 12 	 CHEMBL3582	 Protein kinase C epsilon 
 13 	 CHEMBL335	 Protein-tyrosine phosphatase 1B 
 14 	 CHEMBL312	 Arachidonate 5-lipoxygenase 
 15 	 CHEMBL3250	 Lysophosphatidic acid receptor Edg-7 
 16 	 CHEMBL248	 Leukocyte elastase 
 17 	 CHEMBL3819	 Lysophosphatidic acid receptor Edg-2 
 18 	 CHEMBL3724	 Lysophosphatidic acid receptor Edg-4 
 19 	 CHEMBL285	 Acyl coenzyme A:cholesterol acyltransferase 1 
 20 	 CHEMBL3775	 Dual specificity phosphatase Cdc25A 
