 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL4973	 Excitatory amino acid transporter 2 
 2 	 CHEMBL1918	 Glutamate receptor ionotropic kainate 1 
 3 	 CHEMBL2009	 Glutamate receptor ionotropic, AMPA 1 
 4 	 CHEMBL2675	 Glutamate receptor ionotropic kainate 5 
 5 	 CHEMBL2919	 Glutamate receptor ionotropic kainate 1 
 6 	 CHEMBL3190	 Glutamate receptor ionotropic, AMPA 4 
 7 	 CHEMBL3503	 Glutamate receptor ionotropic, AMPA 2 
 8 	 CHEMBL3504	 Glutamate receptor ionotropic, AMPA 3 
 9 	 CHEMBL3505	 Glutamate receptor ionotropic, AMPA 4 
 10 	 CHEMBL3595	 Glutamate receptor ionotropic, AMPA 3 
 11 	 CHEMBL3744	 Glutamate receptor ionotropic kainate 3 
 12 	 CHEMBL3753	 Glutamate receptor ionotropic, AMPA 1 
 13 	 CHEMBL4016	 Glutamate receptor ionotropic, AMPA 2 
 14 	 CHEMBL284	 Dipeptidyl peptidase IV 
 15 	 CHEMBL3683	 Glutamate receptor ionotropic kainate 2 
 16 	 CHEMBL3772	 Metabotropic glutamate receptor 1 
 17 	 CHEMBL5137	 Metabotropic glutamate receptor 2 
 18 	 CHEMBL2721	 Excitatory amino acid transporter 3 
 19 	 CHEMBL3607	 Glutamate receptor ionotropic kainate 2 
 20 	 CHEMBL4573	 Metabotropic glutamate receptor 6 
