 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL3229	 Anandamide amidohydrolase 
 2 	 CHEMBL218	 Cannabinoid CB1 receptor 
 3 	 CHEMBL4794	 Vanilloid receptor 
 4 	 CHEMBL2243	 Anandamide amidohydrolase 
 5 	 CHEMBL299	 Protein kinase C alpha 
 6 	 CHEMBL4804	 Dual specificity phosphatase Cdc25B 
 7 	 CHEMBL2409	 Epoxide hydratase 
 8 	 CHEMBL253	 Cannabinoid CB2 receptor 
 9 	 CHEMBL3571	 Cannabinoid CB1 receptor 
 10 	 CHEMBL3691	 Autotaxin 
 11 	 CHEMBL215	 Arachidonate 5-lipoxygenase 
 12 	 CHEMBL312	 Arachidonate 5-lipoxygenase 
 13 	 CHEMBL3582	 Protein kinase C epsilon 
 14 	 CHEMBL335	 Protein-tyrosine phosphatase 1B 
 15 	 CHEMBL3250	 Lysophosphatidic acid receptor Edg-7 
 16 	 CHEMBL285	 Acyl coenzyme A:cholesterol acyltransferase 1 
 17 	 CHEMBL3724	 Lysophosphatidic acid receptor Edg-4 
 18 	 CHEMBL248	 Leukocyte elastase 
 19 	 CHEMBL3819	 Lysophosphatidic acid receptor Edg-2 
 20 	 CHEMBL5545	 Sn1-specific diacylglycerol lipase alpha 
