 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL202	 Dihydrofolate reductase 
 2 	 CHEMBL1865	 Histone deacetylase 6 
 3 	 CHEMBL2363	 Dihydrofolate reductase 
 4 	 CHEMBL1952	 Thymidylate synthase 
 5 	 CHEMBL3192	 Histone deacetylase 8 
 6 	 CHEMBL325	 Histone deacetylase 1 
 7 	 CHEMBL3972	 GAR transformylase 
 8 	 CHEMBL3171	 Folylpoly-gamma-glutamate synthetase 
 9 	 CHEMBL4833	 Folate transporter 1 
 10 	 CHEMBL2518	 AICAR transformylase 
 11 	 CHEMBL205	 Carbonic anhydrase II 
 12 	 CHEMBL261	 Carbonic anhydrase I 
 13 	 CHEMBL5064	 Folate receptor beta 
 14 	 CHEMBL1795188	 Proton-coupled folate transporter 
 15 	 CHEMBL2121	 Folate receptor alpha 
 16 	 CHEMBL3594	 Carbonic anhydrase IX 
 17 	 CHEMBL244	 Coagulation factor X 
 18 	 CHEMBL1615382	 Nuclear receptor coactivator 3 
 19 	 CHEMBL4801	 Caspase-1 
 20 	 CHEMBL279	 Vascular endothelial growth factor receptor 2 
