 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL284	 Dipeptidyl peptidase IV 
 2 	 CHEMBL3252	 Beta-1 adrenergic receptor 
 3 	 CHEMBL3023	 Sphingosine kinase 2 
 4 	 CHEMBL4394	 Sphingosine kinase 1 
 5 	 CHEMBL219	 Dopamine D4 receptor 
 6 	 CHEMBL210	 Beta-2 adrenergic receptor 
 7 	 CHEMBL1741176	 X-box-binding protein 1 
 8 	 CHEMBL1821	 Muscarinic acetylcholine receptor M4 
 9 	 CHEMBL1833	 Serotonin 2b (5-HT2b) receptor 
 10 	 CHEMBL1841	 Tyrosine-protein kinase FYN 
 11 	 CHEMBL1867	 Alpha-2a adrenergic receptor 
 12 	 CHEMBL1916	 Alpha-2c adrenergic receptor 
 13 	 CHEMBL1941	 Histamine H2 receptor 
 14 	 CHEMBL203	 Epidermal growth factor receptor erbB1 
 15 	 CHEMBL2035	 Muscarinic acetylcholine receptor M5 
 16 	 CHEMBL216	 Muscarinic acetylcholine receptor M1 
 17 	 CHEMBL222	 Norepinephrine transporter 
 18 	 CHEMBL228	 Serotonin transporter 
 19 	 CHEMBL231	 Histamine H1 receptor 
 20 	 CHEMBL2327	 Neurokinin 2 receptor 
