 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL3923	 Nischarin 
 2 	 CHEMBL4124	 Histamine H3 receptor 
 3 	 CHEMBL1907	 Aminopeptidase N 
 4 	 CHEMBL2382	 Calpain 2 
 5 	 CHEMBL3891	 Calpain 1 
 6 	 CHEMBL5485	 D-amino-acid oxidase 
 7 	 CHEMBL3965	 Leucine aminopeptidase 
 8 	 CHEMBL1856	 Steroid 5-alpha-reductase 2 
 9 	 CHEMBL5756	 D-amino-acid oxidase 
 10 	 CHEMBL1293267	 G-protein coupled receptor 35 
 11 	 CHEMBL2015	 Glutamate (NMDA) receptor subunit zeta 1 
 12 	 CHEMBL330	 Glutamate (NMDA) receptor subunit zeta 1 
 13 	 CHEMBL4685	 Indoleamine 2,3-dioxygenase 
 14 	 CHEMBL4374	 Photoreceptor-specific nuclear receptor 
 15 	 CHEMBL2345	 Ribosomal protein S6 kinase alpha 3 
 16 	 CHEMBL2527	 Serine/threonine-protein kinase Chk2 
 17 	 CHEMBL2534	 3-phosphoinositide dependent protein kinase-1 
 18 	 CHEMBL3831	 MAP/microtubule affinity-regulating kinase 2 
 19 	 CHEMBL4722	 Serine/threonine-protein kinase Aurora-A 
 20 	 CHEMBL5600	 Serine/threonine-protein kinase c-TAK1 
