 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL340	 Cytochrome P450 3A4 
 2 	 CHEMBL321	 Matrix metalloproteinase 9 
 3 	 CHEMBL332	 Matrix metalloproteinase-1 
 4 	 CHEMBL333	 Matrix metalloproteinase-2 
 5 	 CHEMBL4588	 Matrix metalloproteinase 8 
 6 	 CHEMBL253	 Cannabinoid CB2 receptor 
 7 	 CHEMBL218	 Cannabinoid CB1 receptor 
 8 	 CHEMBL3706	 ADAM17 
 9 	 CHEMBL283	 Matrix metalloproteinase 3 
 10 	 CHEMBL2954	 Cathepsin S 
 11 	 CHEMBL289	 Cytochrome P450 2D6 
 12 	 CHEMBL268	 Cathepsin K 
 13 	 CHEMBL2327	 Neurokinin 2 receptor 
 14 	 CHEMBL3837	 Cathepsin L 
 15 	 CHEMBL217	 Dopamine D2 receptor 
 16 	 CHEMBL3397	 Cytochrome P450 2C9 
 17 	 CHEMBL273	 Serotonin 1a (5-HT1a) receptor 
 18 	 CHEMBL214	 Serotonin 1a (5-HT1a) receptor 
 19 	 CHEMBL237	 Kappa opioid receptor 
 20 	 CHEMBL1944	 Neprilysin 
