 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL239	 Peroxisome proliferator-activated receptor alpha 
 2 	 CHEMBL1628461	 Oxoeicosanoid receptor 1 
 3 	 CHEMBL3571	 Cannabinoid CB1 receptor 
 4 	 CHEMBL235	 Peroxisome proliferator-activated receptor gamma 
 5 	 CHEMBL312	 Arachidonate 5-lipoxygenase 
 6 	 CHEMBL3979	 Peroxisome proliferator-activated receptor delta 
 7 	 CHEMBL2409	 Epoxide hydratase 
 8 	 CHEMBL218	 Cannabinoid CB1 receptor 
 9 	 CHEMBL2243	 Anandamide amidohydrolase 
 10 	 CHEMBL2069	 Thromboxane A2 receptor 
 11 	 CHEMBL3229	 Anandamide amidohydrolase 
 12 	 CHEMBL215	 Arachidonate 5-lipoxygenase 
 13 	 CHEMBL253	 Cannabinoid CB2 receptor 
 14 	 CHEMBL1836	 Prostanoid EP4 receptor 
 15 	 CHEMBL3250	 Lysophosphatidic acid receptor Edg-7 
 16 	 CHEMBL1881	 Prostanoid EP2 receptor 
 17 	 CHEMBL3819	 Lysophosphatidic acid receptor Edg-2 
 18 	 CHEMBL4794	 Vanilloid receptor 
 19 	 CHEMBL3710	 Prostanoid EP3 receptor 
 20 	 CHEMBL3344	 Fatty acid binding protein muscle 
