 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL2721	 Excitatory amino acid transporter 3 
 2 	 CHEMBL4973	 Excitatory amino acid transporter 2 
 3 	 CHEMBL1918	 Glutamate receptor ionotropic kainate 1 
 4 	 CHEMBL2919	 Glutamate receptor ionotropic kainate 1 
 5 	 CHEMBL3607	 Glutamate receptor ionotropic kainate 2 
 6 	 CHEMBL3683	 Glutamate receptor ionotropic kainate 2 
 7 	 CHEMBL3744	 Glutamate receptor ionotropic kainate 3 
 8 	 CHEMBL4573	 Metabotropic glutamate receptor 6 
 9 	 CHEMBL5137	 Metabotropic glutamate receptor 2 
 10 	 CHEMBL1743125	 Solute carrier family 15 member 2 
 11 	 CHEMBL284	 Dipeptidyl peptidase IV 
 12 	 CHEMBL4657	 Dipeptidyl peptidase VIII 
 13 	 CHEMBL3439	 Aminopeptidase A 
 14 	 CHEMBL3891	 Calpain 1 
 15 	 CHEMBL330	 Glutamate (NMDA) receptor subunit zeta 1 
 16 	 CHEMBL3190	 Glutamate receptor ionotropic, AMPA 4 
 17 	 CHEMBL2718	 Metabotropic glutamate receptor 8 
 18 	 CHEMBL2787	 Metabotropic glutamate receptor 4 
 19 	 CHEMBL2851	 Metabotropic glutamate receptor 2 
 20 	 CHEMBL2888	 Metabotropic glutamate receptor 3 
