 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL3785	 Hydroxycarboxylic acid receptor 2 
 2 	 CHEMBL5485	 D-amino-acid oxidase 
 3 	 CHEMBL2147	 Serine/threonine-protein kinase PIM1 
 4 	 CHEMBL3106	 Thymidine phosphorylase 
 5 	 CHEMBL220	 Acetylcholinesterase 
 6 	 CHEMBL1929	 Xanthine dehydrogenase 
 7 	 CHEMBL3397	 Cytochrome P450 2C9 
 8 	 CHEMBL340	 Cytochrome P450 3A4 
 9 	 CHEMBL3105	 Poly [ADP-ribose] polymerase-1 
 10 	 CHEMBL2883	 Thymidine kinase, cytosolic 
 11 	 CHEMBL4580	 Thymidine kinase, mitochondrial 
 12 	 CHEMBL2331070	 Acid ceramidase 
 13 	 CHEMBL2007625	 Isocitrate dehydrogenase [NADP] cytoplasmic 
 14 	 CHEMBL5756	 D-amino-acid oxidase 
 15 	 CHEMBL4630	 Serine/threonine-protein kinase Chk1 
 16 	 CHEMBL1841	 Tyrosine-protein kinase FYN 
 17 	 CHEMBL205	 Carbonic anhydrase II 
 18 	 CHEMBL2326	 Carbonic anhydrase VII 
 19 	 CHEMBL2885	 Carbonic anhydrase III 
 20 	 CHEMBL3025	 Carbonic anhydrase VI 
