 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL205	 Carbonic anhydrase II 
 2 	 CHEMBL261	 Carbonic anhydrase I 
 3 	 CHEMBL244	 Coagulation factor X 
 4 	 CHEMBL204	 Thrombin 
 5 	 CHEMBL209	 Trypsin I 
 6 	 CHEMBL1741195	 Enteropeptidase 
 7 	 CHEMBL2622	 Aldose reductase 
 8 	 CHEMBL4235	 11-beta-hydroxysteroid dehydrogenase 1 
 9 	 CHEMBL3594	 Carbonic anhydrase IX 
 10 	 CHEMBL3242	 Carbonic anhydrase XII 
 11 	 CHEMBL3286	 Urokinase-type plasminogen activator 
 12 	 CHEMBL5071	 G protein-coupled receptor 44 
 13 	 CHEMBL235	 Peroxisome proliferator-activated receptor gamma 
 14 	 CHEMBL239	 Peroxisome proliferator-activated receptor alpha 
 15 	 CHEMBL3568	 Nitric-oxide synthase, brain 
 16 	 CHEMBL4444	 Vitamin K-dependent protein C 
 17 	 CHEMBL4803	 Nitric-oxide synthase, endothelial 
 18 	 CHEMBL4481	 Nitric oxide synthase, inducible 
 19 	 CHEMBL1900	 Aldose reductase 
 20 	 CHEMBL4618	 Leukotriene A4 hydrolase 
