 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL1293249	 Kruppel-like factor 5 
 2 	 CHEMBL1741207	 Sentrin-specific protease 8 
 3 	 CHEMBL1741213	 Sentrin-specific protease 7 
 4 	 CHEMBL1741215	 Sentrin-specific protease 6 
 5 	 CHEMBL2334	 Caspase-3 
 6 	 CHEMBL1795093	 Apoptotic protease-activating factor 1 
 7 	 CHEMBL2492	 Neuronal acetylcholine receptor protein alpha-7 subunit 
 8 	 CHEMBL4980	 Neuronal acetylcholine receptor protein alpha-7 subunit 
 9 	 CHEMBL3068	 Neuronal acetylcholine receptor subunit alpha-3 
 10 	 CHEMBL300	 GABA receptor alpha-5 subunit 
 11 	 CHEMBL341	 GABA receptor alpha-2 subunit 
 12 	 CHEMBL343	 GABA receptor alpha-1 subunit 
 13 	 CHEMBL222	 Norepinephrine transporter 
 14 	 CHEMBL3201	 Aryl hydrocarbon receptor 
 15 	 CHEMBL330	 Glutamate (NMDA) receptor subunit zeta 1 
 16 	 CHEMBL1075317	 WD repeat-containing protein 5 
 17 	 CHEMBL1875	 Serotonin 4 (5-HT4) receptor 
 18 	 CHEMBL1899	 Serotonin 3a (5-HT3a) receptor 
 19 	 CHEMBL2035	 Muscarinic acetylcholine receptor M5 
 20 	 CHEMBL214	 Serotonin 1a (5-HT1a) receptor 
