 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL2163175	 Gamma-butyrobetaine dioxygenase 
 2 	 CHEMBL1918	 Glutamate receptor ionotropic kainate 1 
 3 	 CHEMBL239	 Peroxisome proliferator-activated receptor alpha 
 4 	 CHEMBL3561	 GABA receptor rho-1 subunit 
 5 	 CHEMBL3439	 Aminopeptidase A 
 6 	 CHEMBL2919	 Glutamate receptor ionotropic kainate 1 
 7 	 CHEMBL3976	 Dipeptidyl peptidase II 
 8 	 CHEMBL2409	 Epoxide hydratase 
 9 	 CHEMBL2753	 GABA-B receptor 1 
 10 	 CHEMBL3683	 Glutamate receptor ionotropic kainate 2 
 11 	 CHEMBL1835	 Thromboxane-A synthase 
 12 	 CHEMBL3419	 Carboxypeptidase B2 isoform A 
 13 	 CHEMBL235	 Peroxisome proliferator-activated receptor gamma 
 14 	 CHEMBL1892	 Glutamate carboxypeptidase II 
 15 	 CHEMBL402	 HMG-CoA reductase 
 16 	 CHEMBL3979	 Peroxisome proliferator-activated receptor delta 
 17 	 CHEMBL3744	 Glutamate receptor ionotropic kainate 3 
 18 	 CHEMBL3594	 Carbonic anhydrase IX 
 19 	 CHEMBL4328	 Betaine--homocysteine S-methyltransferase 1 
 20 	 CHEMBL3048	 Nitric-oxide synthase, brain 
