 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL273	 Serotonin 1a (5-HT1a) receptor 
 2 	 CHEMBL1900	 Aldose reductase 
 3 	 CHEMBL3401	 Pregnane X receptor 
 4 	 CHEMBL4394	 Sphingosine kinase 1 
 5 	 CHEMBL3629	 Casein kinase II alpha 
 6 	 CHEMBL3262	 Lanosterol synthase 
 7 	 CHEMBL1973	 Tyrosinase 
 8 	 CHEMBL221	 Cyclooxygenase-1 
 9 	 CHEMBL230	 Cyclooxygenase-2 
 10 	 CHEMBL1743125	 Solute carrier family 15 member 2 
 11 	 CHEMBL4481	 Nitric oxide synthase, inducible 
 12 	 CHEMBL3023	 Sphingosine kinase 2 
 13 	 CHEMBL6089	 Ubiquitin-conjugating enzyme E2 N 
 14 	 CHEMBL330	 Glutamate (NMDA) receptor subunit zeta 1 
 15 	 CHEMBL218	 Cannabinoid CB1 receptor 
 16 	 CHEMBL253	 Cannabinoid CB2 receptor 
 17 	 CHEMBL3571	 Cannabinoid CB1 receptor 
 18 	 CHEMBL3572	 Cholesteryl ester transfer protein 
 19 	 CHEMBL3474	 Phospholipase A2 group IIA 
 20 	 CHEMBL4426	 Phospholipase A2 group 1B 
