 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL205	 Carbonic anhydrase II 
 2 	 CHEMBL261	 Carbonic anhydrase I 
 3 	 CHEMBL5409	 G-protein coupled bile acid receptor 1 
 4 	 CHEMBL2778	 Ileal bile acid transporter 
 5 	 CHEMBL2047	 Bile acid receptor FXR 
 6 	 CHEMBL5287	 Bile acid transporter 
 7 	 CHEMBL2034	 Glucocorticoid receptor 
 8 	 CHEMBL3775	 Dual specificity phosphatase Cdc25A 
 9 	 CHEMBL4235	 11-beta-hydroxysteroid dehydrogenase 1 
 10 	 CHEMBL2808	 LXR-alpha 
 11 	 CHEMBL2027	 Niemann-Pick C1-like protein 1 
 12 	 CHEMBL1697668	 Solute carrier organic anion transporter family member 1B1 
 13 	 CHEMBL204	 Thrombin 
 14 	 CHEMBL206	 Estrogen receptor alpha 
 15 	 CHEMBL332	 Matrix metalloproteinase-1 
 16 	 CHEMBL1743121	 Solute carrier organic anion transporter family member 1B3 
 17 	 CHEMBL3247	 HMG-CoA reductase 
 18 	 CHEMBL335	 Protein-tyrosine phosphatase 1B 
 19 	 CHEMBL402	 HMG-CoA reductase 
 20 	 CHEMBL3522	 Cytochrome P450 17A1 
