 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL4794	 Vanilloid receptor 
 2 	 CHEMBL205	 Carbonic anhydrase II 
 3 	 CHEMBL312	 Arachidonate 5-lipoxygenase 
 4 	 CHEMBL325	 Histone deacetylase 1 
 5 	 CHEMBL215	 Arachidonate 5-lipoxygenase 
 6 	 CHEMBL3594	 Carbonic anhydrase IX 
 7 	 CHEMBL5102	 Vanilloid receptor 
 8 	 CHEMBL3242	 Carbonic anhydrase XII 
 9 	 CHEMBL3229	 Anandamide amidohydrolase 
 10 	 CHEMBL217	 Dopamine D2 receptor 
 11 	 CHEMBL1163101	 Serine/threonine-protein kinase/endoribonuclease IRE1 
 12 	 CHEMBL261	 Carbonic anhydrase I 
 13 	 CHEMBL1900	 Aldose reductase 
 14 	 CHEMBL339	 Dopamine D2 receptor 
 15 	 CHEMBL3510	 Carbonic anhydrase XIV 
 16 	 CHEMBL3192	 Histone deacetylase 8 
 17 	 CHEMBL1946	 Melatonin receptor 1B 
 18 	 CHEMBL2326	 Carbonic anhydrase VII 
 19 	 CHEMBL1945	 Melatonin receptor 1A 
 20 	 CHEMBL1865	 Histone deacetylase 6 
