 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL3976	 Dipeptidyl peptidase II 
 2 	 CHEMBL3048	 Nitric-oxide synthase, brain 
 3 	 CHEMBL4328	 Betaine--homocysteine S-methyltransferase 1 
 4 	 CHEMBL3568	 Nitric-oxide synthase, brain 
 5 	 CHEMBL2919	 Glutamate receptor ionotropic kainate 1 
 6 	 CHEMBL3419	 Carboxypeptidase B2 isoform A 
 7 	 CHEMBL1918	 Glutamate receptor ionotropic kainate 1 
 8 	 CHEMBL4481	 Nitric oxide synthase, inducible 
 9 	 CHEMBL4657	 Dipeptidyl peptidase VIII 
 10 	 CHEMBL3439	 Aminopeptidase A 
 11 	 CHEMBL3683	 Glutamate receptor ionotropic kainate 2 
 12 	 CHEMBL2718	 Metabotropic glutamate receptor 8 
 13 	 CHEMBL2787	 Metabotropic glutamate receptor 4 
 14 	 CHEMBL3744	 Glutamate receptor ionotropic kainate 3 
 15 	 CHEMBL4573	 Metabotropic glutamate receptor 6 
 16 	 CHEMBL3511	 Ornithine decarboxylase 
 17 	 CHEMBL5137	 Metabotropic glutamate receptor 2 
 18 	 CHEMBL3842	 Metabotropic glutamate receptor 6 
 19 	 CHEMBL4793	 Dipeptidyl peptidase IX 
 20 	 CHEMBL1892	 Glutamate carboxypeptidase II 
