 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL318	 Adenosine A1 receptor 
 2 	 CHEMBL2880	 Adenylate cyclase type V 
 3 	 CHEMBL1828	 DNA polymerase alpha subunit 
 4 	 CHEMBL2883	 Thymidine kinase, cytosolic 
 5 	 CHEMBL1997	 Equilibrative nucleoside transporter 1 
 6 	 CHEMBL2360	 Hypoxanthine-guanine phosphoribosyltransferase 
 7 	 CHEMBL1910	 Adenosine deaminase 
 8 	 CHEMBL2392	 DNA polymerase beta 
 9 	 CHEMBL4867	 Purinergic receptor P2Y11 
 10 	 CHEMBL256	 Adenosine A3 receptor 
 11 	 CHEMBL1075162	 Uracil nucleotide/cysteinyl leukotriene receptor 
 12 	 CHEMBL2094	 P2X purinoceptor 1 
 13 	 CHEMBL4315	 Purinergic receptor P2Y1 
 14 	 CHEMBL3589	 Adenosine kinase 
 15 	 CHEMBL1952	 Thymidylate synthase 
 16 	 CHEMBL226	 Adenosine A1 receptor 
 17 	 CHEMBL3360	 Adenosine A3 receptor 
 18 	 CHEMBL251	 Adenosine A2a receptor 
 19 	 CHEMBL284	 Dipeptidyl peptidase IV 
 20 	 CHEMBL302	 Adenosine A2a receptor 
