 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL284	 Dipeptidyl peptidase IV 
 2 	 CHEMBL1918	 Glutamate receptor ionotropic kainate 1 
 3 	 CHEMBL2919	 Glutamate receptor ionotropic kainate 1 
 4 	 CHEMBL4198	 Inhibitor of apoptosis protein 3 
 5 	 CHEMBL1808	 Angiotensin-converting enzyme 
 6 	 CHEMBL3744	 Glutamate receptor ionotropic kainate 3 
 7 	 CHEMBL4581	 Kinesin-like protein 1 
 8 	 CHEMBL1944	 Neprilysin 
 9 	 CHEMBL2625	 Angiotensin-converting enzyme 
 10 	 CHEMBL333	 Matrix metalloproteinase-2 
 11 	 CHEMBL1743125	 Solute carrier family 15 member 2 
 12 	 CHEMBL283	 Matrix metalloproteinase 3 
 13 	 CHEMBL1907	 Aminopeptidase N 
 14 	 CHEMBL3683	 Glutamate receptor ionotropic kainate 2 
 15 	 CHEMBL2721	 Excitatory amino acid transporter 3 
 16 	 CHEMBL332	 Matrix metalloproteinase-1 
 17 	 CHEMBL3439	 Aminopeptidase A 
 18 	 CHEMBL205	 Carbonic anhydrase II 
 19 	 CHEMBL261	 Carbonic anhydrase I 
 20 	 CHEMBL3419	 Carboxypeptidase B2 isoform A 
