 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL3568	 Nitric-oxide synthase, brain 
 2 	 CHEMBL4481	 Nitric oxide synthase, inducible 
 3 	 CHEMBL270	 Mu opioid receptor 
 4 	 CHEMBL3048	 Nitric-oxide synthase, brain 
 5 	 CHEMBL269	 Delta opioid receptor 
 6 	 CHEMBL1293222	 Nucleotide-binding oligomerization domain-containing protein 1 
 7 	 CHEMBL3744	 Glutamate receptor ionotropic kainate 3 
 8 	 CHEMBL2919	 Glutamate receptor ionotropic kainate 1 
 9 	 CHEMBL4803	 Nitric-oxide synthase, endothelial 
 10 	 CHEMBL1918	 Glutamate receptor ionotropic kainate 1 
 11 	 CHEMBL2787	 Metabotropic glutamate receptor 4 
 12 	 CHEMBL3753	 Glutamate receptor ionotropic, AMPA 1 
 13 	 CHEMBL4618	 Leukotriene A4 hydrolase 
 14 	 CHEMBL3683	 Glutamate receptor ionotropic kainate 2 
 15 	 CHEMBL4506	 NAD-dependent deacetylase sirtuin 1 
 16 	 CHEMBL2721	 Excitatory amino acid transporter 3 
 17 	 CHEMBL3976	 Dipeptidyl peptidase II 
 18 	 CHEMBL235	 Peroxisome proliferator-activated receptor gamma 
 19 	 CHEMBL4581	 Kinesin-like protein 1 
 20 	 CHEMBL3503	 Glutamate receptor ionotropic, AMPA 2 
