 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL2163175	 Gamma-butyrobetaine dioxygenase 
 2 	 CHEMBL3785	 Hydroxycarboxylic acid receptor 2 
 3 	 CHEMBL3180	 Carboxylesterase 2 
 4 	 CHEMBL1835	 Thromboxane-A synthase 
 5 	 CHEMBL205	 Carbonic anhydrase II 
 6 	 CHEMBL3242	 Carbonic anhydrase XII 
 7 	 CHEMBL2265	 Acyl coenzyme A:cholesterol acyltransferase 
 8 	 CHEMBL261	 Carbonic anhydrase I 
 9 	 CHEMBL3594	 Carbonic anhydrase IX 
 10 	 CHEMBL4481	 Nitric oxide synthase, inducible 
 11 	 CHEMBL1892	 Glutamate carboxypeptidase II 
 12 	 CHEMBL3439	 Aminopeptidase A 
 13 	 CHEMBL3510	 Carbonic anhydrase XIV 
 14 	 CHEMBL2326	 Carbonic anhydrase VII 
 15 	 CHEMBL3568	 Nitric-oxide synthase, brain 
 16 	 CHEMBL4421	 HM74 nicotinic acid GPCR 
 17 	 CHEMBL1907	 Aminopeptidase N 
 18 	 CHEMBL220	 Acetylcholinesterase 
 19 	 CHEMBL1918	 Glutamate receptor ionotropic kainate 1 
 20 	 CHEMBL1808	 Angiotensin-converting enzyme 
