 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL4302	 P-glycoprotein 1 
 2 	 CHEMBL2231	 Cytochrome P450 1A1 
 3 	 CHEMBL3356	 Cytochrome P450 1A2 
 4 	 CHEMBL4878	 Cytochrome P450 1B1 
 5 	 CHEMBL1929	 Xanthine dehydrogenase 
 6 	 CHEMBL2622	 Aldose reductase 
 7 	 CHEMBL242	 Estrogen receptor beta 
 8 	 CHEMBL206	 Estrogen receptor alpha 
 9 	 CHEMBL5393	 ATP-binding cassette sub-family G member 2 
 10 	 CHEMBL1871	 Androgen Receptor 
 11 	 CHEMBL3242	 Carbonic anhydrase XII 
 12 	 CHEMBL318	 Adenosine A1 receptor 
 13 	 CHEMBL6164	 Tankyrase-1 
 14 	 CHEMBL1978	 Cytochrome P450 19A1 
 15 	 CHEMBL205	 Carbonic anhydrase II 
 16 	 CHEMBL2326	 Carbonic anhydrase VII 
 17 	 CHEMBL302	 Adenosine A2a receptor 
 18 	 CHEMBL215	 Arachidonate 5-lipoxygenase 
 19 	 CHEMBL6154	 Tankyrase-2 
 20 	 CHEMBL3181	 Estradiol 17-beta-dehydrogenase 1 
