 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL4422	 Free fatty acid receptor 1 
 2 	 CHEMBL5339	 G-protein coupled receptor 120 
 3 	 CHEMBL3247	 HMG-CoA reductase 
 4 	 CHEMBL4393	 Matrix metalloproteinase 12 
 5 	 CHEMBL1835	 Thromboxane-A synthase 
 6 	 CHEMBL1856	 Steroid 5-alpha-reductase 2 
 7 	 CHEMBL1865	 Histone deacetylase 6 
 8 	 CHEMBL1937	 Histone deacetylase 2 
 9 	 CHEMBL3192	 Histone deacetylase 8 
 10 	 CHEMBL205	 Carbonic anhydrase II 
 11 	 CHEMBL261	 Carbonic anhydrase I 
 12 	 CHEMBL1860	 Thyroid hormone receptor alpha 
 13 	 CHEMBL1947	 Thyroid hormone receptor beta-1 
 14 	 CHEMBL1938210	 Lysine-specific demethylase 2A 
 15 	 CHEMBL2088	 Carboxypeptidase A1 
 16 	 CHEMBL3419	 Carboxypeptidase B2 isoform A 
 17 	 CHEMBL325	 Histone deacetylase 1 
 18 	 CHEMBL5160	 Transient receptor potential cation channel subfamily A member 1 
 19 	 CHEMBL235	 Peroxisome proliferator-activated receptor gamma 
 20 	 CHEMBL239	 Peroxisome proliferator-activated receptor alpha 
