 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL1841	 Tyrosine-protein kinase FYN 
 2 	 CHEMBL258	 Tyrosine-protein kinase LCK 
 3 	 CHEMBL330	 Glutamate (NMDA) receptor subunit zeta 1 
 4 	 CHEMBL3594	 Carbonic anhydrase IX 
 5 	 CHEMBL2131	 Indolethylamine N-methyltransferase 
 6 	 CHEMBL5697	 Egl nine homolog 1 
 7 	 CHEMBL1829	 Histone deacetylase 3 
 8 	 CHEMBL205	 Carbonic anhydrase II 
 9 	 CHEMBL261	 Carbonic anhydrase I 
 10 	 CHEMBL3242	 Carbonic anhydrase XII 
 11 	 CHEMBL6007	 Transient receptor potential cation channel subfamily A member 1 
 12 	 CHEMBL1938210	 Lysine-specific demethylase 2A 
 13 	 CHEMBL2163176	 Lysine-specific demethylase 5C 
 14 	 CHEMBL2635	 Dual specificity protein phosphatase 3 
 15 	 CHEMBL3864	 Protein-tyrosine phosphatase 2C 
 16 	 CHEMBL1641347	 Solute carrier family 22 member 6 
 17 	 CHEMBL402	 HMG-CoA reductase 
 18 	 CHEMBL1795098	 Carboxy-terminal domain RNA polymerase II polypeptide A small phosphatase 1 
 19 	 CHEMBL3785	 Hydroxycarboxylic acid receptor 2 
 20 	 CHEMBL239	 Peroxisome proliferator-activated receptor alpha 
