 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL1892	 Glutamate carboxypeptidase II 
 2 	 CHEMBL5098	 Glutamate carboxypeptidase II 
 3 	 CHEMBL2609	 NAALADase II 
 4 	 CHEMBL2745	 ATP-citrate synthase 
 5 	 CHEMBL3720	 ATP-citrate synthase 
 6 	 CHEMBL1782	 Farnesyl diphosphate synthase 
 7 	 CHEMBL2718	 Metabotropic glutamate receptor 8 
 8 	 CHEMBL2787	 Metabotropic glutamate receptor 4 
 9 	 CHEMBL310	 Glutamate [NMDA] receptor subunit epsilon 1 
 10 	 CHEMBL2851	 Metabotropic glutamate receptor 2 
 11 	 CHEMBL3842	 Metabotropic glutamate receptor 6 
 12 	 CHEMBL402	 HMG-CoA reductase 
 13 	 CHEMBL205	 Carbonic anhydrase II 
 14 	 CHEMBL3729	 Carbonic anhydrase IV 
 15 	 CHEMBL3815	 Squalene synthetase 
 16 	 CHEMBL1952	 Thymidylate synthase 
 17 	 CHEMBL2721	 Excitatory amino acid transporter 3 
 18 	 CHEMBL3965	 Leucine aminopeptidase 
 19 	 CHEMBL2736	 Metabotropic glutamate receptor 4 
 20 	 CHEMBL261	 Carbonic anhydrase I 
