 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL2039	 Monoamine oxidase B 
 2 	 CHEMBL312	 Arachidonate 5-lipoxygenase 
 3 	 CHEMBL2265	 Acyl coenzyme A:cholesterol acyltransferase 
 4 	 CHEMBL4203	 Dual specificity protein kinase CLK4 
 5 	 CHEMBL1951	 Monoamine oxidase A 
 6 	 CHEMBL3105	 Poly [ADP-ribose] polymerase-1 
 7 	 CHEMBL273	 Serotonin 1a (5-HT1a) receptor 
 8 	 CHEMBL261	 Carbonic anhydrase I 
 9 	 CHEMBL205	 Carbonic anhydrase II 
 10 	 CHEMBL220	 Acetylcholinesterase 
 11 	 CHEMBL225	 Serotonin 2c (5-HT2c) receptor 
 12 	 CHEMBL3356	 Cytochrome P450 1A2 
 13 	 CHEMBL4630	 Serine/threonine-protein kinase Chk1 
 14 	 CHEMBL1833	 Serotonin 2b (5-HT2b) receptor 
 15 	 CHEMBL339	 Dopamine D2 receptor 
 16 	 CHEMBL4481	 Nitric oxide synthase, inducible 
 17 	 CHEMBL4803	 Nitric-oxide synthase, endothelial 
 18 	 CHEMBL215	 Arachidonate 5-lipoxygenase 
 19 	 CHEMBL5282	 Cytochrome P450 2A6 
 20 	 CHEMBL2046259	 Kynurenine/alpha-aminoadipate aminotransferase, mitochondrial 
