 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL2492	 Neuronal acetylcholine receptor protein alpha-7 subunit 
 2 	 CHEMBL3201	 Aryl hydrocarbon receptor 
 3 	 CHEMBL330	 Glutamate (NMDA) receptor subunit zeta 1 
 4 	 CHEMBL1856	 Steroid 5-alpha-reductase 2 
 5 	 CHEMBL5485	 D-amino-acid oxidase 
 6 	 CHEMBL5756	 D-amino-acid oxidase 
 7 	 CHEMBL3272	 Cathepsin L2 
 8 	 CHEMBL3837	 Cathepsin L 
 9 	 CHEMBL2292	 Dual-specificity tyrosine-phosphorylation regulated kinase 1A 
 10 	 CHEMBL2015	 Glutamate (NMDA) receptor subunit zeta 1 
 11 	 CHEMBL1293258	 Mothers against decapentaplegic homolog 3 
 12 	 CHEMBL1892	 Glutamate carboxypeptidase II 
 13 	 CHEMBL1974	 Tyrosine-protein kinase receptor FLT3 
 14 	 CHEMBL3229	 Anandamide amidohydrolase 
 15 	 CHEMBL203	 Epidermal growth factor receptor erbB1 
 16 	 CHEMBL4736	 DNA excision repair protein ERCC-5 
 17 	 CHEMBL5027	 Flap endonuclease 1 
 18 	 CHEMBL3105	 Poly [ADP-ribose] polymerase-1 
 19 	 CHEMBL3356	 Cytochrome P450 1A2 
 20 	 CHEMBL6154	 Tankyrase-2 
