 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL2954	 Cathepsin S 
 2 	 CHEMBL1808	 Angiotensin-converting enzyme 
 3 	 CHEMBL268	 Cathepsin K 
 4 	 CHEMBL1907	 Aminopeptidase N 
 5 	 CHEMBL312	 Arachidonate 5-lipoxygenase 
 6 	 CHEMBL3369	 Neprilysin 
 7 	 CHEMBL3837	 Cathepsin L 
 8 	 CHEMBL4072	 Cathepsin B 
 9 	 CHEMBL287	 Sigma opioid receptor 
 10 	 CHEMBL1944	 Neprilysin 
 11 	 CHEMBL220	 Acetylcholinesterase 
 12 	 CHEMBL5160	 Transient receptor potential cation channel subfamily A member 1 
 13 	 CHEMBL215	 Arachidonate 5-lipoxygenase 
 14 	 CHEMBL2034805	 N-acylethanolamine-hydrolyzing acid amidase 
 15 	 CHEMBL332	 Matrix metalloproteinase-1 
 16 	 CHEMBL1829	 Histone deacetylase 3 
 17 	 CHEMBL3524	 Histone deacetylase 4 
 18 	 CHEMBL1946	 Melatonin receptor 1B 
 19 	 CHEMBL4698	 Malonyl-CoA decarboxylase 
 20 	 CHEMBL313	 Serotonin transporter 
