 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL261	 Carbonic anhydrase I 
 2 	 CHEMBL205	 Carbonic anhydrase II 
 3 	 CHEMBL3594	 Carbonic anhydrase IX 
 4 	 CHEMBL3242	 Carbonic anhydrase XII 
 5 	 CHEMBL2622	 Aldose reductase 
 6 	 CHEMBL318	 Adenosine A1 receptor 
 7 	 CHEMBL230	 Cyclooxygenase-2 
 8 	 CHEMBL3884	 Sodium/glucose cotransporter 2 
 9 	 CHEMBL270	 Mu opioid receptor 
 10 	 CHEMBL256	 Adenosine A3 receptor 
 11 	 CHEMBL251	 Adenosine A2a receptor 
 12 	 CHEMBL1900	 Aldose reductase 
 13 	 CHEMBL4398	 Purinergic receptor P2Y2 
 14 	 CHEMBL226	 Adenosine A1 receptor 
 15 	 CHEMBL333	 Matrix metalloproteinase-2 
 16 	 CHEMBL4979	 Sodium/glucose cotransporter 1 
 17 	 CHEMBL335	 Protein-tyrosine phosphatase 1B 
 18 	 CHEMBL206	 Estrogen receptor alpha 
 19 	 CHEMBL2027	 Niemann-Pick C1-like protein 1 
 20 	 CHEMBL5161	 Niemann-Pick C1-like protein 1 
