 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL217	 Dopamine D2 receptor 
 2 	 CHEMBL208	 Progesterone receptor 
 3 	 CHEMBL273	 Serotonin 1a (5-HT1a) receptor 
 4 	 CHEMBL225	 Serotonin 2c (5-HT2c) receptor 
 5 	 CHEMBL3155	 Serotonin 7 (5-HT7) receptor 
 6 	 CHEMBL4282	 Serine/threonine-protein kinase AKT 
 7 	 CHEMBL224	 Serotonin 2a (5-HT2a) receptor 
 8 	 CHEMBL219	 Dopamine D4 receptor 
 9 	 CHEMBL339	 Dopamine D2 receptor 
 10 	 CHEMBL4235	 11-beta-hydroxysteroid dehydrogenase 1 
 11 	 CHEMBL220	 Acetylcholinesterase 
 12 	 CHEMBL1833	 Serotonin 2b (5-HT2b) receptor 
 13 	 CHEMBL222	 Norepinephrine transporter 
 14 	 CHEMBL3105	 Poly [ADP-ribose] polymerase-1 
 15 	 CHEMBL233	 Mu opioid receptor 
 16 	 CHEMBL279	 Vascular endothelial growth factor receptor 2 
 17 	 CHEMBL2034	 Glucocorticoid receptor 
 18 	 CHEMBL2871	 Cholecystokinin A receptor 
 19 	 CHEMBL234	 Dopamine D3 receptor 
 20 	 CHEMBL262	 Glycogen synthase kinase-3 beta 
