 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL4328	 Betaine--homocysteine S-methyltransferase 1 
 2 	 CHEMBL1918	 Glutamate receptor ionotropic kainate 1 
 3 	 CHEMBL3683	 Glutamate receptor ionotropic kainate 2 
 4 	 CHEMBL3568	 Nitric-oxide synthase, brain 
 5 	 CHEMBL2919	 Glutamate receptor ionotropic kainate 1 
 6 	 CHEMBL4481	 Nitric oxide synthase, inducible 
 7 	 CHEMBL3048	 Nitric-oxide synthase, brain 
 8 	 CHEMBL3744	 Glutamate receptor ionotropic kainate 3 
 9 	 CHEMBL3976	 Dipeptidyl peptidase II 
 10 	 CHEMBL2009	 Glutamate receptor ionotropic, AMPA 1 
 11 	 CHEMBL1907	 Aminopeptidase N 
 12 	 CHEMBL4016	 Glutamate receptor ionotropic, AMPA 2 
 13 	 CHEMBL3190	 Glutamate receptor ionotropic, AMPA 4 
 14 	 CHEMBL3503	 Glutamate receptor ionotropic, AMPA 2 
 15 	 CHEMBL5137	 Metabotropic glutamate receptor 2 
 16 	 CHEMBL4803	 Nitric-oxide synthase, endothelial 
 17 	 CHEMBL3753	 Glutamate receptor ionotropic, AMPA 1 
 18 	 CHEMBL3439	 Aminopeptidase A 
 19 	 CHEMBL2675	 Glutamate receptor ionotropic kainate 5 
 20 	 CHEMBL2787	 Metabotropic glutamate receptor 4 
