 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL284	 Dipeptidyl peptidase IV 
 2 	 CHEMBL1907	 Aminopeptidase N 
 3 	 CHEMBL3965	 Leucine aminopeptidase 
 4 	 CHEMBL4657	 Dipeptidyl peptidase VIII 
 5 	 CHEMBL4793	 Dipeptidyl peptidase IX 
 6 	 CHEMBL4653	 Dipeptidyl peptidase IV 
 7 	 CHEMBL1808	 Angiotensin-converting enzyme 
 8 	 CHEMBL1944	 Neprilysin 
 9 	 CHEMBL3736	 Angiotensin-converting enzyme 2 
 10 	 CHEMBL1743125	 Solute carrier family 15 member 2 
 11 	 CHEMBL2552	 Carboxypeptidase B 
 12 	 CHEMBL3419	 Carboxypeptidase B2 isoform A 
 13 	 CHEMBL4675	 Tripeptidyl aminopeptidase 
 14 	 CHEMBL3325	 Oligopeptide transporter, kidney isoform 
 15 	 CHEMBL2452	 Aminopeptidase B 
 16 	 CHEMBL3202	 Prolyl endopeptidase 
 17 	 CHEMBL2034805	 N-acylethanolamine-hydrolyzing acid amidase 
 18 	 CHEMBL268	 Cathepsin K 
 19 	 CHEMBL2625	 Angiotensin-converting enzyme 
 20 	 CHEMBL3759	 Histamine H4 receptor 
