 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL1918	 Glutamate receptor ionotropic kainate 1 
 2 	 CHEMBL2009	 Glutamate receptor ionotropic, AMPA 1 
 3 	 CHEMBL4016	 Glutamate receptor ionotropic, AMPA 2 
 4 	 CHEMBL2919	 Glutamate receptor ionotropic kainate 1 
 5 	 CHEMBL3190	 Glutamate receptor ionotropic, AMPA 4 
 6 	 CHEMBL3503	 Glutamate receptor ionotropic, AMPA 2 
 7 	 CHEMBL3753	 Glutamate receptor ionotropic, AMPA 1 
 8 	 CHEMBL2675	 Glutamate receptor ionotropic kainate 5 
 9 	 CHEMBL3744	 Glutamate receptor ionotropic kainate 3 
 10 	 CHEMBL3504	 Glutamate receptor ionotropic, AMPA 3 
 11 	 CHEMBL3505	 Glutamate receptor ionotropic, AMPA 4 
 12 	 CHEMBL3683	 Glutamate receptor ionotropic kainate 2 
 13 	 CHEMBL3419	 Carboxypeptidase B2 isoform A 
 14 	 CHEMBL2787	 Metabotropic glutamate receptor 4 
 15 	 CHEMBL2718	 Metabotropic glutamate receptor 8 
 16 	 CHEMBL3227	 Metabotropic glutamate receptor 5 
 17 	 CHEMBL3607	 Glutamate receptor ionotropic kainate 2 
 18 	 CHEMBL3842	 Metabotropic glutamate receptor 6 
 19 	 CHEMBL3595	 Glutamate receptor ionotropic, AMPA 3 
 20 	 CHEMBL4124	 Histamine H3 receptor 
