 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL2047	 Bile acid receptor FXR 
 2 	 CHEMBL5409	 G-protein coupled bile acid receptor 1 
 3 	 CHEMBL2808	 LXR-alpha 
 4 	 CHEMBL335	 Protein-tyrosine phosphatase 1B 
 5 	 CHEMBL2778	 Ileal bile acid transporter 
 6 	 CHEMBL2027	 Niemann-Pick C1-like protein 1 
 7 	 CHEMBL1856	 Steroid 5-alpha-reductase 2 
 8 	 CHEMBL1787	 Steroid 5-alpha-reductase 1 
 9 	 CHEMBL5287	 Bile acid transporter 
 10 	 CHEMBL1977	 Vitamin D receptor 
 11 	 CHEMBL5347	 Glucose-6-phosphate 1-dehydrogenase 
 12 	 CHEMBL1871	 Androgen Receptor 
 13 	 CHEMBL3305	 Testis-specific androgen-binding protein 
 14 	 CHEMBL1741186	 Nuclear receptor ROR-gamma 
 15 	 CHEMBL3522	 Cytochrome P450 17A1 
 16 	 CHEMBL2933	 Potassium-transporting ATPase alpha chain 2 
 17 	 CHEMBL242	 Estrogen receptor beta 
 18 	 CHEMBL206	 Estrogen receptor alpha 
 19 	 CHEMBL3072	 Androgen Receptor 
 20 	 CHEMBL1914	 Butyrylcholinesterase 
