 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL1871	 Androgen Receptor 
 2 	 CHEMBL1697668	 Solute carrier organic anion transporter family member 1B1 
 3 	 CHEMBL1743121	 Solute carrier organic anion transporter family member 1B3 
 4 	 CHEMBL4234	 Estradiol 17-beta-dehydrogenase 3 
 5 	 CHEMBL5409	 G-protein coupled bile acid receptor 1 
 6 	 CHEMBL3305	 Testis-specific androgen-binding protein 
 7 	 CHEMBL287	 Sigma opioid receptor 
 8 	 CHEMBL1795098	 Carboxy-terminal domain RNA polymerase II polypeptide A small phosphatase 1 
 9 	 CHEMBL1977	 Vitamin D receptor 
 10 	 CHEMBL2047	 Bile acid receptor FXR 
 11 	 CHEMBL4343	 DNA polymerase beta 
 12 	 CHEMBL5983	 Aldo-keto reductase family 1 member B10 
 13 	 CHEMBL2808	 LXR-alpha 
 14 	 CHEMBL4093	 LXR-beta 
 15 	 CHEMBL1741186	 Nuclear receptor ROR-gamma 
 16 	 CHEMBL2027	 Niemann-Pick C1-like protein 1 
 17 	 CHEMBL1795166	 Sterol regulatory element-binding protein 2 
 18 	 CHEMBL402	 HMG-CoA reductase 
 19 	 CHEMBL4302	 P-glycoprotein 1 
 20 	 CHEMBL4931	 3-beta-hydroxysteroid-delta(8),delta(7)-isomerase 
