 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL2731	 Galanin receptor 3 
 2 	 CHEMBL256	 Adenosine A3 receptor 
 3 	 CHEMBL203	 Epidermal growth factor receptor erbB1 
 4 	 CHEMBL3759	 Histamine H4 receptor 
 5 	 CHEMBL1075189	 Pyruvate kinase isozymes M1/M2 
 6 	 CHEMBL2411	 Serotonin 3a (5-HT3a) receptor 
 7 	 CHEMBL2147	 Serine/threonine-protein kinase PIM1 
 8 	 CHEMBL4523	 Serine/threonine-protein kinase PIM2 
 9 	 CHEMBL1075104	 Leucine-rich repeat serine/threonine-protein kinase 2 
 10 	 CHEMBL1957	 Insulin-like growth factor I receptor 
 11 	 CHEMBL2185	 Serine/threonine-protein kinase Aurora-B 
 12 	 CHEMBL258	 Tyrosine-protein kinase LCK 
 13 	 CHEMBL262	 Glycogen synthase kinase-3 beta 
 14 	 CHEMBL2850	 Glycogen synthase kinase-3 alpha 
 15 	 CHEMBL2971	 Tyrosine-protein kinase JAK2 
 16 	 CHEMBL3055	 Cyclin-dependent kinase 7 
 17 	 CHEMBL5251	 Tyrosine-protein kinase BTK 
 18 	 CHEMBL4409	 Phosphodiesterase 10A 
 19 	 CHEMBL4630	 Serine/threonine-protein kinase Chk1 
 20 	 CHEMBL2722	 Cytochrome P450 11B2 
