 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL228	 Serotonin transporter 
 2 	 CHEMBL222	 Norepinephrine transporter 
 3 	 CHEMBL224	 Serotonin 2a (5-HT2a) receptor 
 4 	 CHEMBL238	 Dopamine transporter 
 5 	 CHEMBL225	 Serotonin 2c (5-HT2c) receptor 
 6 	 CHEMBL4296	 Sodium channel protein type IX alpha subunit 
 7 	 CHEMBL203	 Epidermal growth factor receptor erbB1 
 8 	 CHEMBL313	 Serotonin transporter 
 9 	 CHEMBL240	 HERG 
 10 	 CHEMBL2903	 Arachidonate 15-lipoxygenase 
 11 	 CHEMBL279	 Vascular endothelial growth factor receptor 2 
 12 	 CHEMBL1833	 Serotonin 2b (5-HT2b) receptor 
 13 	 CHEMBL274	 C-C chemokine receptor type 5 
 14 	 CHEMBL2039	 Monoamine oxidase B 
 15 	 CHEMBL322	 Serotonin 2a (5-HT2a) receptor 
 16 	 CHEMBL1978	 Cytochrome P450 19A1 
 17 	 CHEMBL335	 Protein-tyrosine phosphatase 1B 
 18 	 CHEMBL324	 Serotonin 2c (5-HT2c) receptor 
 19 	 CHEMBL3371	 Serotonin 6 (5-HT6) receptor 
 20 	 CHEMBL230	 Cyclooxygenase-2 
