 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL1978	 Cytochrome P450 19A1 
 2 	 CHEMBL206	 Estrogen receptor alpha 
 3 	 CHEMBL242	 Estrogen receptor beta 
 4 	 CHEMBL5393	 ATP-binding cassette sub-family G member 2 
 5 	 CHEMBL4878	 Cytochrome P450 1B1 
 6 	 CHEMBL2326	 Carbonic anhydrase VII 
 7 	 CHEMBL3199	 Acetylcholinesterase 
 8 	 CHEMBL4361	 Induced myeloid leukemia cell differentiation protein Mcl-1 
 9 	 CHEMBL3242	 Carbonic anhydrase XII 
 10 	 CHEMBL221	 Cyclooxygenase-1 
 11 	 CHEMBL318	 Adenosine A1 receptor 
 12 	 CHEMBL2231	 Cytochrome P450 1A1 
 13 	 CHEMBL256	 Adenosine A3 receptor 
 14 	 CHEMBL312	 Arachidonate 5-lipoxygenase 
 15 	 CHEMBL4302	 P-glycoprotein 1 
 16 	 CHEMBL3729	 Carbonic anhydrase IV 
 17 	 CHEMBL2039	 Monoamine oxidase B 
 18 	 CHEMBL1951	 Monoamine oxidase A 
 19 	 CHEMBL1827	 Phosphodiesterase 5A 
 20 	 CHEMBL2622	 Aldose reductase 
