 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL4333	 Sphingosine 1-phosphate receptor Edg-1 
 2 	 CHEMBL4422	 Free fatty acid receptor 1 
 3 	 CHEMBL235	 Peroxisome proliferator-activated receptor gamma 
 4 	 CHEMBL4794	 Vanilloid receptor 
 5 	 CHEMBL3911	 Leukotriene B4 receptor 1 
 6 	 CHEMBL239	 Peroxisome proliferator-activated receptor alpha 
 7 	 CHEMBL215	 Arachidonate 5-lipoxygenase 
 8 	 CHEMBL1947	 Thyroid hormone receptor beta-1 
 9 	 CHEMBL1860	 Thyroid hormone receptor alpha 
 10 	 CHEMBL3979	 Peroxisome proliferator-activated receptor delta 
 11 	 CHEMBL312	 Arachidonate 5-lipoxygenase 
 12 	 CHEMBL335	 Protein-tyrosine phosphatase 1B 
 13 	 CHEMBL246	 Beta-3 adrenergic receptor 
 14 	 CHEMBL4681	 Aldo-keto-reductase family 1 member C3 
 15 	 CHEMBL5071	 G protein-coupled receptor 44 
 16 	 CHEMBL3892	 Sphingosine 1-phosphate receptor Edg-3 
 17 	 CHEMBL205	 Carbonic anhydrase II 
 18 	 CHEMBL203	 Epidermal growth factor receptor erbB1 
 19 	 CHEMBL3816	 Cytosolic phospholipase A2 
 20 	 CHEMBL5102	 Vanilloid receptor 
