 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL335	 Protein-tyrosine phosphatase 1B 
 2 	 CHEMBL4235	 11-beta-hydroxysteroid dehydrogenase 1 
 3 	 CHEMBL4302	 P-glycoprotein 1 
 4 	 CHEMBL2047	 Bile acid receptor FXR 
 5 	 CHEMBL1770047	 Low affinity sodium-glucose cotransporter 
 6 	 CHEMBL5658	 Prostaglandin E synthase 
 7 	 CHEMBL4979	 Sodium/glucose cotransporter 1 
 8 	 CHEMBL3807	 T-cell protein-tyrosine phosphatase 
 9 	 CHEMBL4316	 Sodium/glucose cotransporter 2 
 10 	 CHEMBL4343	 DNA polymerase beta 
 11 	 CHEMBL5983	 Aldo-keto reductase family 1 member B10 
 12 	 CHEMBL3746	 11-beta-hydroxysteroid dehydrogenase 2 
 13 	 CHEMBL340	 Cytochrome P450 3A4 
 14 	 CHEMBL5880	 Interleukin-2 
 15 	 CHEMBL1697668	 Solute carrier organic anion transporter family member 1B1 
 16 	 CHEMBL4426	 Phospholipase A2 group 1B 
 17 	 CHEMBL285	 Acyl coenzyme A:cholesterol acyltransferase 1 
 18 	 CHEMBL2027	 Niemann-Pick C1-like protein 1 
 19 	 CHEMBL4026	 Signal transducer and activator of transcription 3 
 20 	 CHEMBL5409	 G-protein coupled bile acid receptor 1 
