 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL253	 Cannabinoid CB2 receptor 
 2 	 CHEMBL218	 Cannabinoid CB1 receptor 
 3 	 CHEMBL273	 Serotonin 1a (5-HT1a) receptor 
 4 	 CHEMBL338	 Dopamine transporter 
 5 	 CHEMBL287	 Sigma opioid receptor 
 6 	 CHEMBL237	 Kappa opioid receptor 
 7 	 CHEMBL233	 Mu opioid receptor 
 8 	 CHEMBL236	 Delta opioid receptor 
 9 	 CHEMBL214	 Serotonin 1a (5-HT1a) receptor 
 10 	 CHEMBL2034	 Glucocorticoid receptor 
 11 	 CHEMBL222	 Norepinephrine transporter 
 12 	 CHEMBL238	 Dopamine transporter 
 13 	 CHEMBL215	 Arachidonate 5-lipoxygenase 
 14 	 CHEMBL206	 Estrogen receptor alpha 
 15 	 CHEMBL228	 Serotonin transporter 
 16 	 CHEMBL2014	 Nociceptin receptor 
 17 	 CHEMBL242	 Estrogen receptor beta 
 18 	 CHEMBL4235	 11-beta-hydroxysteroid dehydrogenase 1 
 19 	 CHEMBL4296	 Sodium channel protein type IX alpha subunit 
 20 	 CHEMBL1871	 Androgen Receptor 
