 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL1898	 Serotonin 1b (5-HT1b) receptor 
 2 	 CHEMBL1983	 Serotonin 1d (5-HT1d) receptor 
 3 	 CHEMBL224	 Serotonin 2a (5-HT2a) receptor 
 4 	 CHEMBL225	 Serotonin 2c (5-HT2c) receptor 
 5 	 CHEMBL2439	 Myeloperoxidase 
 6 	 CHEMBL273	 Serotonin 1a (5-HT1a) receptor 
 7 	 CHEMBL304	 Norepinephrine transporter 
 8 	 CHEMBL313	 Serotonin transporter 
 9 	 CHEMBL323	 Serotonin 2b (5-HT2b) receptor 
 10 	 CHEMBL3371	 Serotonin 6 (5-HT6) receptor 
 11 	 CHEMBL338	 Dopamine transporter 
 12 	 CHEMBL5282	 Cytochrome P450 2A6 
 13 	 CHEMBL1833	 Serotonin 2b (5-HT2b) receptor 
 14 	 CHEMBL214	 Serotonin 1a (5-HT1a) receptor 
 15 	 CHEMBL228	 Serotonin transporter 
 16 	 CHEMBL1867	 Alpha-2a adrenergic receptor 
 17 	 CHEMBL213	 Beta-1 adrenergic receptor 
 18 	 CHEMBL2182	 Serotonin 1e (5-HT1e) receptor 
 19 	 CHEMBL222	 Norepinephrine transporter 
 20 	 CHEMBL238	 Dopamine transporter 
