 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL1978	 Cytochrome P450 19A1 
 2 	 CHEMBL3305	 Testis-specific androgen-binding protein 
 3 	 CHEMBL3587	 Dual specificity mitogen-activated protein kinase kinase 1 
 4 	 CHEMBL340	 Cytochrome P450 3A4 
 5 	 CHEMBL312	 Arachidonate 5-lipoxygenase 
 6 	 CHEMBL262	 Glycogen synthase kinase-3 beta 
 7 	 CHEMBL215	 Arachidonate 5-lipoxygenase 
 8 	 CHEMBL1957	 Insulin-like growth factor I receptor 
 9 	 CHEMBL2903	 Arachidonate 15-lipoxygenase 
 10 	 CHEMBL3194	 Transthyretin 
 11 	 CHEMBL3687	 Arachidonate 12-lipoxygenase 
 12 	 CHEMBL3911	 Leukotriene B4 receptor 1 
 13 	 CHEMBL1824	 Receptor protein-tyrosine kinase erbB-2 
 14 	 CHEMBL1841	 Tyrosine-protein kinase FYN 
 15 	 CHEMBL1900	 Aldose reductase 
 16 	 CHEMBL203	 Epidermal growth factor receptor erbB1 
 17 	 CHEMBL206	 Estrogen receptor alpha 
 18 	 CHEMBL221	 Cyclooxygenase-1 
 19 	 CHEMBL222	 Norepinephrine transporter 
 20 	 CHEMBL258	 Tyrosine-protein kinase LCK 
