 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL1983	 Serotonin 1d (5-HT1d) receptor 
 2 	 CHEMBL214	 Serotonin 1a (5-HT1a) receptor 
 3 	 CHEMBL1898	 Serotonin 1b (5-HT1b) receptor 
 4 	 CHEMBL3459	 Serotonin 1b (5-HT1b) receptor 
 5 	 CHEMBL313	 Serotonin transporter 
 6 	 CHEMBL273	 Serotonin 1a (5-HT1a) receptor 
 7 	 CHEMBL338	 Dopamine transporter 
 8 	 CHEMBL324	 Serotonin 2c (5-HT2c) receptor 
 9 	 CHEMBL322	 Serotonin 2a (5-HT2a) receptor 
 10 	 CHEMBL3371	 Serotonin 6 (5-HT6) receptor 
 11 	 CHEMBL304	 Norepinephrine transporter 
 12 	 CHEMBL228	 Serotonin transporter 
 13 	 CHEMBL224	 Serotonin 2a (5-HT2a) receptor 
 14 	 CHEMBL2439	 Myeloperoxidase 
 15 	 CHEMBL323	 Serotonin 2b (5-HT2b) receptor 
 16 	 CHEMBL3223	 Serotonin 7 (5-HT7) receptor 
 17 	 CHEMBL225	 Serotonin 2c (5-HT2c) receptor 
 18 	 CHEMBL3155	 Serotonin 7 (5-HT7) receptor 
 19 	 CHEMBL1833	 Serotonin 2b (5-HT2b) receptor 
 20 	 CHEMBL5857	 Trace amine-associated receptor 1 
