 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL3105	 Poly [ADP-ribose] polymerase-1 
 2 	 CHEMBL1929	 Xanthine dehydrogenase 
 3 	 CHEMBL312	 Arachidonate 5-lipoxygenase 
 4 	 CHEMBL258	 Tyrosine-protein kinase LCK 
 5 	 CHEMBL4718	 MAP kinase-interacting serine/threonine-protein kinase MNK1 
 6 	 CHEMBL1833	 Serotonin 2b (5-HT2b) receptor 
 7 	 CHEMBL330	 Glutamate (NMDA) receptor subunit zeta 1 
 8 	 CHEMBL1844	 Macrophage colony stimulating factor  receptor 
 9 	 CHEMBL2793	 Casein kinase I alpha 
 10 	 CHEMBL4036	 Cyclin-dependent kinase 5 
 11 	 CHEMBL4203	 Dual specificity protein kinase CLK4 
 12 	 CHEMBL5719	 Cell division protein kinase 8 
 13 	 CHEMBL284	 Dipeptidyl peptidase IV 
 14 	 CHEMBL4005	 PI3-kinase p110-alpha subunit 
 15 	 CHEMBL2395	 Purine-nucleoside phosphorylase 
 16 	 CHEMBL4338	 Purine nucleoside phosphorylase 
 17 	 CHEMBL301	 Cyclin-dependent kinase 2 
 18 	 CHEMBL331	 Cyclin-dependent kinase 4 
 19 	 CHEMBL2535	 Glucose transporter 
 20 	 CHEMBL4722	 Serine/threonine-protein kinase Aurora-A 
