 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL5282	 Cytochrome P450 2A6 
 2 	 CHEMBL3025	 Carbonic anhydrase VI 
 3 	 CHEMBL3729	 Carbonic anhydrase IV 
 4 	 CHEMBL3048	 Nitric-oxide synthase, brain 
 5 	 CHEMBL4803	 Nitric-oxide synthase, endothelial 
 6 	 CHEMBL3568	 Nitric-oxide synthase, brain 
 7 	 CHEMBL2439	 Myeloperoxidase 
 8 	 CHEMBL1898	 Serotonin 1b (5-HT1b) receptor 
 9 	 CHEMBL1983	 Serotonin 1d (5-HT1d) receptor 
 10 	 CHEMBL224	 Serotonin 2a (5-HT2a) receptor 
 11 	 CHEMBL225	 Serotonin 2c (5-HT2c) receptor 
 12 	 CHEMBL273	 Serotonin 1a (5-HT1a) receptor 
 13 	 CHEMBL304	 Norepinephrine transporter 
 14 	 CHEMBL313	 Serotonin transporter 
 15 	 CHEMBL323	 Serotonin 2b (5-HT2b) receptor 
 16 	 CHEMBL3371	 Serotonin 6 (5-HT6) receptor 
 17 	 CHEMBL338	 Dopamine transporter 
 18 	 CHEMBL5857	 Trace amine-associated receptor 1 
 19 	 CHEMBL4617	 Phenylethanolamine N-methyltransferase 
 20 	 CHEMBL4685	 Indoleamine 2,3-dioxygenase 
