 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL5409	 G-protein coupled bile acid receptor 1 
 2 	 CHEMBL2047	 Bile acid receptor FXR 
 3 	 CHEMBL2778	 Ileal bile acid transporter 
 4 	 CHEMBL205	 Carbonic anhydrase II 
 5 	 CHEMBL261	 Carbonic anhydrase I 
 6 	 CHEMBL1795098	 Carboxy-terminal domain RNA polymerase II polypeptide A small phosphatase 1 
 7 	 CHEMBL1977	 Vitamin D receptor 
 8 	 CHEMBL4343	 DNA polymerase beta 
 9 	 CHEMBL5983	 Aldo-keto reductase family 1 member B10 
 10 	 CHEMBL5287	 Bile acid transporter 
 11 	 CHEMBL3004	 Multidrug resistance-associated protein 1 
 12 	 CHEMBL2068	 Ephrin type-A receptor 2 
 13 	 CHEMBL6020	 Bile salt export pump 
 14 	 CHEMBL2034	 Glucocorticoid receptor 
 15 	 CHEMBL3290	 Ephrin type-B receptor 2 
 16 	 CHEMBL3987	 Ephrin type-A receptor 5 
 17 	 CHEMBL3988	 Ephrin type-A receptor 4 
 18 	 CHEMBL4134	 Ephrin type-A receptor 8 
 19 	 CHEMBL4526	 Ephrin type-A receptor 6 
 20 	 CHEMBL4602	 Ephrin type-A receptor 7 
