 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL5697	 Egl nine homolog 1 
 2 	 CHEMBL1293226	 Lysine-specific demethylase 4D-like 
 3 	 CHEMBL1938209	 Lysine-specific demethylase 3A 
 4 	 CHEMBL1938210	 Lysine-specific demethylase 2A 
 5 	 CHEMBL2163176	 Lysine-specific demethylase 5C 
 6 	 CHEMBL3028	 Hypoxia-inducible factor prolyl hydroxylase 1 
 7 	 CHEMBL5705	 Egl nine homolog 3 
 8 	 CHEMBL5896	 Lysine-specific demethylase 4A 
 9 	 CHEMBL6175	 Lysine-specific demethylase 4C 
 10 	 CHEMBL3785	 Hydroxycarboxylic acid receptor 2 
 11 	 CHEMBL1163101	 Serine/threonine-protein kinase/endoribonuclease IRE1 
 12 	 CHEMBL283	 Matrix metalloproteinase 3 
 13 	 CHEMBL1741179	 Probable DNA dC-&gt;dU-editing enzyme APOBEC-3A 
 14 	 CHEMBL1741217	 DNA dC-&gt;dU-editing enzyme APOBEC-3G 
 15 	 CHEMBL4421	 HM74 nicotinic acid GPCR 
 16 	 CHEMBL2131	 Indolethylamine N-methyltransferase 
 17 	 CHEMBL205	 Carbonic anhydrase II 
 18 	 CHEMBL2326	 Carbonic anhydrase VII 
 19 	 CHEMBL261	 Carbonic anhydrase I 
 20 	 CHEMBL3242	 Carbonic anhydrase XII 
