 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL340	 Cytochrome P450 3A4 
 2 	 CHEMBL289	 Cytochrome P450 2D6 
 3 	 CHEMBL1743126	 Multidrug and toxin extrusion protein 1 
 4 	 CHEMBL1743127	 Multidrug and toxin extrusion protein 2 
 5 	 CHEMBL1835	 Thromboxane-A synthase 
 6 	 CHEMBL2327	 Neurokinin 2 receptor 
 7 	 CHEMBL3397	 Cytochrome P450 2C9 
 8 	 CHEMBL1921664	 Appetite-regulating hormone 
 9 	 CHEMBL332	 Matrix metalloproteinase-1 
 10 	 CHEMBL3706	 ADAM17 
 11 	 CHEMBL4616	 Ghrelin receptor 
 12 	 CHEMBL286	 Renin 
 13 	 CHEMBL2203	 Motilin receptor 
 14 	 CHEMBL2581	 Cathepsin D 
 15 	 CHEMBL2940	 Immunoglobulin epsilon Fc receptor 
 16 	 CHEMBL244	 Coagulation factor X 
 17 	 CHEMBL204	 Thrombin 
 18 	 CHEMBL283	 Matrix metalloproteinase 3 
 19 	 CHEMBL333	 Matrix metalloproteinase-2 
 20 	 CHEMBL2413	 C-C chemokine receptor type 1 
