 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL1978	 Cytochrome P450 19A1 
 2 	 CHEMBL6089	 Ubiquitin-conjugating enzyme E2 N 
 3 	 CHEMBL3884	 Sodium/glucose cotransporter 2 
 4 	 CHEMBL4979	 Sodium/glucose cotransporter 1 
 5 	 CHEMBL4531	 Galectin-3 
 6 	 CHEMBL4316	 Sodium/glucose cotransporter 2 
 7 	 CHEMBL2622	 Aldose reductase 
 8 	 CHEMBL1792	 Somatostatin receptor 5 
 9 	 CHEMBL2028	 Somatostatin receptor 3 
 10 	 CHEMBL233	 Mu opioid receptor 
 11 	 CHEMBL236	 Delta opioid receptor 
 12 	 CHEMBL269	 Delta opioid receptor 
 13 	 CHEMBL270	 Mu opioid receptor 
 14 	 CHEMBL286	 Renin 
 15 	 CHEMBL1697668	 Solute carrier organic anion transporter family member 1B1 
 16 	 CHEMBL1743121	 Solute carrier organic anion transporter family member 1B3 
 17 	 CHEMBL205	 Carbonic anhydrase II 
 18 	 CHEMBL2326	 Carbonic anhydrase VII 
 19 	 CHEMBL261	 Carbonic anhydrase I 
 20 	 CHEMBL2885	 Carbonic anhydrase III 
